 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_ERGIC53_DIV3_4_BOTH.tif:cell body:1,115.417,65.313,36.373,7.000,4.000,166.000,7538.259,71.000,145844.000,0.000
2,MAX_ERGIC53_DIV3_4_BOTH.tif:nucleus:1,56.081,92.236,20.175,85.000,53.000,166.000,5172.642,88.000,100076.000,0.000
3,MAX_ERGIC53_DIV3_4_BOTH.tif:cytoplasm:1,59.337,39.868,29.259,7.000,4.000,140.000,2365.617,38.000,45768.000,0.000
4,MAX_ERGIC53_DIV3_4_BOTH.tif:dendrite 1:1,0.982,8.048,2.123,8.547,4.124,12.543,7.904,8.124,152.917,4.109
5,MAX_ERGIC53_DIV3_4_BOTH.tif:dendrite 1 background:1,0.982,4.205,0.863,3.785,3.003,6.424,4.130,3.980,79.904,4.109
6,MAX_ERGIC53_DIV3_4_BOTH.tif:dendrite 2:1,1.499,6.954,1.878,5.294,4.204,10.929,10.423,6.490,201.652,6.496
7,MAX_ERGIC53_DIV3_4_BOTH.tif:dendrite 2 background:1,1.499,4.406,0.951,3.751,3.056,7.678,6.604,4.303,127.760,6.496
8,MAX_ERGIC53_DIV3_4_BOTH.tif:dendrite 3:1,1.757,7.149,3.072,4.066,4.039,17.660,12.564,5.972,243.078,7.650
9,MAX_ERGIC53_DIV3_4_BOTH.tif:dendrite 3 background:1,1.757,4.500,0.837,3.256,3.250,6.557,7.908,4.414,152.995,7.650
10,MAX_ERGIC53_DIV3_4_BOTH.tif:AIS:1,5.169,30.696,12.584,34.592,8.622,71.048,158.657,28.752,3069.570,22.718
11,MAX_ERGIC53_DIV3_4_BOTH.tif:AIS background:1,5.169,4.250,0.891,3.920,3.056,7.813,21.965,4.006,424.955,22.718
12,MAX_ERGIC53_DIV3_4_BOTH.tif:axon:1,29.875,13.849,9.772,8.002,4.806,70.260,413.752,10.581,8004.931,131.258
13,MAX_ERGIC53_DIV3_4_BOTH.tif:axon background:1,29.875,4.397,1.586,3.989,3.000,17.468,131.374,4.067,2541.712,131.258
14,MAX_ERGIC53_DIV3_4_BOTH.tif:growth cone:1,9.976,12.549,6.037,9.000,4.000,40.000,125.186,11.000,2422.000,0.000
15,MAX_ERGIC53_DIV3_4_BOTH.tif:growth cone background:1,9.976,4.430,1.383,4.000,3.000,12.000,44.193,4.000,855.000,0.000
