 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_ERGIC53_DIV15_1_GC.tif:growth cone:1,53.651,9.359,4.947,5,3,35,502.141,8,9715
2,MAX_ERGIC53_DIV15_1_GC.tif:growth cone background:1,53.651,5.164,2.370,4,3,30,277.043,5,5360
