 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_BCAP31-biotin_DIV15_4_soma.tif:cell body:1,237.864,50.891,22.125,42.000,7.000,163.000,12105.129,49.000,234200.000,0.000
2,MAX_BCAP31-biotin_DIV15_4_soma.tif:nucleus:1,81.149,55.098,16.275,42.000,23.000,125.000,4471.144,51.000,86504.000,0.000
3,MAX_BCAP31-biotin_DIV15_4_soma.tif:cytoplasm:1,156.715,48.712,24.332,29.000,7.000,163.000,7633.984,47.000,147696.000,0.000
4,MAX_BCAP31-biotin_DIV15_4_soma.tif:dendrite 1:1,5.014,39.469,23.017,27.947,17.465,180.099,197.886,34.483,3828.537,21.942
5,MAX_BCAP31-biotin_DIV15_4_soma.tif:dendrite 1 background:1,5.014,12.265,10.387,5.042,3.291,56.013,61.492,6.763,1189.700,21.942
6,MAX_BCAP31-biotin_DIV15_4_soma.tif:dendrite 2:1,7.185,31.412,7.473,27.576,18.984,51.094,225.681,30.927,4366.281,31.514
7,MAX_BCAP31-biotin_DIV15_4_soma.tif:dendrite 2 background:1,7.185,4.775,1.494,3.998,3.202,13.649,34.310,4.520,663.794,31.514
8,MAX_BCAP31-biotin_DIV15_4_soma.tif:dendrite 3:1,6.719,45.304,16.321,38.641,26.509,128.342,304.413,39.967,5889.522,29.463
9,MAX_BCAP31-biotin_DIV15_4_soma.tif:dendrite 3 background:1,6.719,15.544,15.799,5.162,3.979,90.509,104.447,10.272,2020.762,29.463
10,MAX_BCAP31-biotin_DIV15_4_soma.tif:AIS:1,8.683,13.568,10.167,5.070,4.091,59.819,117.820,9.034,2279.481,37.999
11,MAX_BCAP31-biotin_DIV15_4_soma.tif:AIS background:1,8.683,12.681,12.138,4.886,3.143,62.651,110.116,7.465,2130.438,37.999
