 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_ERGIC53_DIV3_1_GC.tif:growth cone:1,343.151,8.833,6.099,5,3,132,3031.141,7,58644.000
2,MAX_ERGIC53_DIV3_1_GC.tif:growth cone background:1,343.151,4.029,1.789,3,3,58,1382.476,4,26747.000
