 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_23f35326-6cb4-41e8-84cd-f358a60c9ebd.tif:cell body:1,590.784,291.605,211.012,156.398,150.000,1242.000,172275.361,186.000,3333041.000,0.000
2,SUM_23f35326-6cb4-41e8-84cd-f358a60c9ebd.tif:nucleus:1,65.798,782.218,126.496,767.020,412.000,1242.000,51468.143,784.000,995763.000,0.000
3,SUM_23f35326-6cb4-41e8-84cd-f358a60c9ebd.tif:cytoplasm:1,524.986,230.115,118.959,156.252,150.000,1217.000,120807.218,177.000,2337278.000,0.000
4,SUM_23f35326-6cb4-41e8-84cd-f358a60c9ebd.tif:dendrite 1:1,1.861,179.212,8.843,166.555,160.640,201.019,333.466,179.984,6451.629,8.157
5,SUM_23f35326-6cb4-41e8-84cd-f358a60c9ebd.tif:dendrite 1 background:1,1.861,153.017,1.565,151.041,151.028,157.668,284.724,152.635,5508.600,8.157
6,SUM_23f35326-6cb4-41e8-84cd-f358a60c9ebd.tif:dendrite 2:1,4.910,162.394,6.077,161.361,151.193,182.747,797.402,161.309,15427.473,21.480
7,SUM_23f35326-6cb4-41e8-84cd-f358a60c9ebd.tif:dendrite 2 background:1,4.910,151.930,1.162,150.799,150.257,155.920,746.016,151.749,14433.306,21.480
8,SUM_23f35326-6cb4-41e8-84cd-f358a60c9ebd.tif:dendrite 3:1,2.067,157.686,4.550,158.968,151.667,169.216,326.014,157.481,6307.455,8.989
9,SUM_23f35326-6cb4-41e8-84cd-f358a60c9ebd.tif:dendrite 3 background:1,2.067,155.237,4.162,151.425,150.382,166.556,320.949,154.031,6209.461,8.989
10,SUM_23f35326-6cb4-41e8-84cd-f358a60c9ebd.tif:AIS:1,10.182,244.694,43.903,252.844,178.913,408.324,2491.567,241.552,48204.766,44.792
11,SUM_23f35326-6cb4-41e8-84cd-f358a60c9ebd.tif:AIS background:1,10.182,158.333,6.964,153.123,151.026,222.602,1612.210,157.279,31191.698,44.792
12,SUM_23f35326-6cb4-41e8-84cd-f358a60c9ebd.tif:axon:1,21.450,218.654,45.112,200.704,162.498,473.000,4690.157,205.040,90741.269,94.353
13,SUM_23f35326-6cb4-41e8-84cd-f358a60c9ebd.tif:axon background:1,21.450,156.297,5.886,151.551,150.000,187.822,3352.586,154.445,64863.065,94.353
14,SUM_23f35326-6cb4-41e8-84cd-f358a60c9ebd.tif:growth cone:1,102.599,162.489,10.820,159.264,150.000,303.000,16671.222,160.000,322541.000,0.000
15,SUM_23f35326-6cb4-41e8-84cd-f358a60c9ebd.tif:growth cone background:1,102.599,152.059,2.087,151.025,150.000,171.000,15601.092,152.000,301837.000,0.000
