 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_c9ac5940-e657-4d96-b0c2-82859c939fe2.tif:cell body:1,369.408,337.948,201.505,150.914,123.000,1711.000,124840.728,251.000,2415315.000,0.000
2,SUM_c9ac5940-e657-4d96-b0c2-82859c939fe2.tif:nucleus:1,69.726,658.125,146.801,642.588,260.000,1711.000,45888.413,651.000,887811.000,0.000
3,SUM_c9ac5940-e657-4d96-b0c2-82859c939fe2.tif:cytoplasm:1,299.682,263.454,125.044,147.609,123.000,963.000,78952.315,220.000,1527504.000,0.000
4,SUM_c9ac5940-e657-4d96-b0c2-82859c939fe2.tif:dendrite 1:1,6.668,143.677,10.741,136.189,123.991,179.262,957.985,142.593,18534.295,29.126
5,SUM_c9ac5940-e657-4d96-b0c2-82859c939fe2.tif:dendrite 1 background:1,6.668,123.537,3.769,123.263,120.235,143.373,823.702,122.740,15936.308,29.126
6,SUM_c9ac5940-e657-4d96-b0c2-82859c939fe2.tif:dendrite 2:1,2.378,140.030,6.009,137.352,130.191,155.832,332.936,139.448,6441.363,10.361
7,SUM_c9ac5940-e657-4d96-b0c2-82859c939fe2.tif:dendrite 2 background:1,2.378,124.231,1.823,124.634,121.045,128.734,295.372,124.187,5714.618,10.361
8,SUM_c9ac5940-e657-4d96-b0c2-82859c939fe2.tif:dendrite 3:1,3.721,173.335,20.859,159.875,134.227,231.500,645.061,175.057,12480.102,16.208
9,SUM_c9ac5940-e657-4d96-b0c2-82859c939fe2.tif:dendrite 3 background:1,3.721,123.658,1.973,122.681,120.097,128.632,460.189,123.263,8903.357,16.208
10,SUM_c9ac5940-e657-4d96-b0c2-82859c939fe2.tif:AIS:1,6.823,169.609,14.448,167.803,146.202,237.603,1157.194,166.994,22388.431,30.011
11,SUM_c9ac5940-e657-4d96-b0c2-82859c939fe2.tif:AIS background:1,6.823,124.075,1.918,122.930,120.717,130.400,846.529,123.929,16377.938,30.011
12,SUM_c9ac5940-e657-4d96-b0c2-82859c939fe2.tif:axon:1,22.484,172.656,20.756,161.432,135.255,279.369,3881.972,169.840,75105.178,98.795
13,SUM_c9ac5940-e657-4d96-b0c2-82859c939fe2.tif:axon background:1,22.484,123.824,2.765,121.961,120.176,143.614,2784.047,123.271,53863.434,98.795
14,SUM_c9ac5940-e657-4d96-b0c2-82859c939fe2.tif:growth cone:1,40.988,150.304,22.191,134.865,121.000,350.000,6160.642,145.000,119191.000,0.000
15,SUM_c9ac5940-e657-4d96-b0c2-82859c939fe2.tif:growth cone background:1,40.988,123.609,5.663,121.025,120.000,225.000,5066.477,123.000,98022.000,0.000
