 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_d467c6ab-c87a-4ec0-b768-99cc67de9503.tif:growth cone:1,117.588,107.277,21.762,94.320,81,301,12614.557,101,244056.000
2,SUM_d467c6ab-c87a-4ec0-b768-99cc67de9503.tif:growth cone background:1,117.588,83.048,3.118,81.139,81,152,9765.510,82,188935.000
