 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_d27b6a54-1ef4-11ed-8000-417e27933acf.tif:cell body:1,279.111,657.715,329.868,333.174,196.000,1909.000,0.000,0.000,183575.308,567.500,3551663.000,0,0.000
2,SUM_d27b6a54-1ef4-11ed-8000-417e27933acf.tif:nucleus:1,70.760,1079.004,226.672,889.715,487.000,1909.000,0.000,0.000,76350.023,1059.000,1477157.000,0,0.000
3,SUM_d27b6a54-1ef4-11ed-8000-417e27933acf.tif:cytoplasm:1,208.351,514.638,218.100,419.955,196.000,1403.000,0.000,0.000,107225.285,464.000,2074506.000,0,0.000
4,SUM_d27b6a54-1ef4-11ed-8000-417e27933acf.tif:dendrite 1:1,2.843,309.746,78.680,273.671,235.000,623.225,0.000,0.000,880.545,280.448,17036.049,0,12.349
5,SUM_d27b6a54-1ef4-11ed-8000-417e27933acf.tif:dendrite 1 background:1,2.843,179.754,11.823,171.449,168.000,228.887,0.000,0.000,511.002,176.000,9886.443,0,12.349
6,SUM_d27b6a54-1ef4-11ed-8000-417e27933acf.tif:dendrite 2:1,6.564,268.773,30.780,245.442,227.261,354.778,0.000,0.000,1764.299,263.369,34134.198,0,28.689
7,SUM_d27b6a54-1ef4-11ed-8000-417e27933acf.tif:dendrite 2 background:1,6.564,171.912,2.850,169.661,168.376,184.420,0.000,0.000,1128.475,171.129,21832.795,0,28.689
8,SUM_d27b6a54-1ef4-11ed-8000-417e27933acf.tif:dendrite 3:1,0.000,171.000,0.000,171.000,171.000,171.000,94.577,34.102,8.839,171.000,171.000,1,0.000
9,SUM_d27b6a54-1ef4-11ed-8000-417e27933acf.tif:dendrite 3 background:1,0.000,171.000,0.000,171.000,171.000,171.000,96.850,36.376,8.839,171.000,171.000,1,0.000
10,SUM_d27b6a54-1ef4-11ed-8000-417e27933acf.tif:AIS:1,4.083,253.604,37.081,226.635,206.380,418.031,0.000,0.000,1035.539,243.080,20034.744,0,17.871
11,SUM_d27b6a54-1ef4-11ed-8000-417e27933acf.tif:AIS background:1,4.083,170.501,1.683,170.893,168.000,176.276,0.000,0.000,696.205,170.232,13469.599,0,17.871
12,SUM_d27b6a54-1ef4-11ed-8000-417e27933acf.tif:axon:1,15.196,274.779,40.054,241.093,194.972,383.886,0.000,0.000,4175.541,276.249,80784.918,0,66.739
13,SUM_d27b6a54-1ef4-11ed-8000-417e27933acf.tif:axon background:1,15.196,171.972,8.637,168.948,168.000,265.083,0.000,0.000,2613.289,170.001,50559.752,0,66.739
14,SUM_d27b6a54-1ef4-11ed-8000-417e27933acf.tif:growth cone:1,102.185,206.183,27.387,179.158,168.000,365.000,0.000,0.000,21068.919,200.000,407624.000,0,0.000
15,SUM_d27b6a54-1ef4-11ed-8000-417e27933acf.tif:growth cone background:1,102.185,170.624,5.349,168.172,168.000,256.000,0.000,0.000,17435.313,170.000,337324.000,0,0.000
