 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_4e973214-fa48-43bc-8566-a6c4cdabb840.tif:cell body:1,284.124,317.040,135.424,165.861,123.000,750.000,90078.851,295.000,1742771.000,0.000
2,SUM_4e973214-fa48-43bc-8566-a6c4cdabb840.tif:nucleus:1,65.126,473.644,76.161,471.195,242.000,750.000,30846.421,471.000,596791.000,0.000
3,SUM_4e973214-fa48-43bc-8566-a6c4cdabb840.tif:cytoplasm:1,218.998,270.470,112.279,155.115,123.000,732.000,59232.430,240.000,1145980.000,0.000
4,SUM_4e973214-fa48-43bc-8566-a6c4cdabb840.tif:dendrite 1:1,2.739,139.260,9.494,130.364,125.680,163.751,381.490,138.017,7380.760,11.894
5,SUM_4e973214-fa48-43bc-8566-a6c4cdabb840.tif:dendrite 1 background:1,2.739,123.556,4.144,120.036,120.004,136.116,338.472,122.048,6548.479,11.894
6,SUM_4e973214-fa48-43bc-8566-a6c4cdabb840.tif:dendrite 2:1,2.223,133.074,10.263,127.523,121.769,181.892,295.764,131.154,5722.198,9.618
7,SUM_4e973214-fa48-43bc-8566-a6c4cdabb840.tif:dendrite 2 background:1,2.223,124.213,8.446,121.689,120.008,161.001,276.069,121.648,5341.155,9.618
8,SUM_4e973214-fa48-43bc-8566-a6c4cdabb840.tif:dendrite 3:1,2.171,134.729,7.546,128.611,122.559,153.861,292.478,132.809,5658.620,9.398
9,SUM_4e973214-fa48-43bc-8566-a6c4cdabb840.tif:dendrite 3 background:1,2.171,123.400,1.842,125.227,120.309,127.650,267.885,122.975,5182.816,9.398
10,SUM_4e973214-fa48-43bc-8566-a6c4cdabb840.tif:AIS:1,5.272,211.581,23.004,209.288,168.051,292.983,1115.472,206.753,21581.235,23.033
11,SUM_4e973214-fa48-43bc-8566-a6c4cdabb840.tif:AIS background:1,5.272,133.019,17.414,122.417,120.000,202.506,701.288,124.576,13567.945,23.033
12,SUM_4e973214-fa48-43bc-8566-a6c4cdabb840.tif:axon:1,17.832,192.393,27.275,181.718,136.038,382.229,3430.760,191.821,66375.503,78.369
13,SUM_4e973214-fa48-43bc-8566-a6c4cdabb840.tif:axon background:1,17.832,126.124,8.609,121.184,120.027,173.883,2249.047,123.166,43512.690,78.369
14,SUM_4e973214-fa48-43bc-8566-a6c4cdabb840.tif:growth cone:1,61.921,140.705,20.572,126.197,120.000,287.000,8712.643,133.000,168565.000,0.000
15,SUM_4e973214-fa48-43bc-8566-a6c4cdabb840.tif:growth cone background:1,61.921,122.422,3.489,120.133,120.000,188.000,7580.488,122.000,146661.000,0.000
