 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_b393b274-b59a-45f6-947b-f8dd49b61737.tif:cell body:1,291.671,358.125,283.922,144.484,126.000,1478.000,104454.647,214.000,2020902.000,0.000
2,SUM_b393b274-b59a-45f6-947b-f8dd49b61737.tif:nucleus:1,49.361,898.603,141.351,980.252,509.000,1478.000,44356.147,891.000,858166.000,0.000
3,SUM_b393b274-b59a-45f6-947b-f8dd49b61737.tif:cytoplasm:1,242.309,248.024,146.030,140.328,126.000,1174.000,60098.500,190.000,1162736.000,0.000
4,SUM_b393b274-b59a-45f6-947b-f8dd49b61737.tif:dendrite 1:1,3.670,136.658,6.903,138.967,128.232,168.944,501.505,134.599,9702.712,15.968
5,SUM_b393b274-b59a-45f6-947b-f8dd49b61737.tif:dendrite 1 background:1,3.670,128.630,2.489,126.022,126.000,137.083,472.046,127.922,9132.746,15.968
6,SUM_b393b274-b59a-45f6-947b-f8dd49b61737.tif:dendrite 2:1,3.101,152.600,9.764,138.234,138.141,185.897,473.249,150.804,9156.023,13.447
7,SUM_b393b274-b59a-45f6-947b-f8dd49b61737.tif:dendrite 2 background:1,3.101,130.302,2.061,129.943,126.784,135.433,404.096,129.953,7818.113,13.447
8,SUM_b393b274-b59a-45f6-947b-f8dd49b61737.tif:dendrite 3:1,2.946,144.720,11.149,140.268,129.420,191.826,426.368,142.205,8249.023,12.792
9,SUM_b393b274-b59a-45f6-947b-f8dd49b61737.tif:dendrite 3 background:1,2.946,130.231,2.904,128.959,126.624,140.368,383.682,129.390,7423.162,12.792
10,SUM_b393b274-b59a-45f6-947b-f8dd49b61737.tif:AIS:1,3.825,200.222,18.455,200.472,157.620,250.196,765.821,201.715,14816.463,16.786
11,SUM_b393b274-b59a-45f6-947b-f8dd49b61737.tif:AIS background:1,3.825,134.934,11.026,128.995,127.208,188.213,516.103,130.499,9985.130,16.786
12,SUM_b393b274-b59a-45f6-947b-f8dd49b61737.tif:axon:1,9.407,202.798,19.632,180.408,164.590,267.110,1907.733,201.820,36909.230,41.355
13,SUM_b393b274-b59a-45f6-947b-f8dd49b61737.tif:axon background:1,9.407,133.573,16.613,128.155,126.350,311.192,1256.534,129.347,24310.370,41.355
14,SUM_b393b274-b59a-45f6-947b-f8dd49b61737.tif:growth cone:1,26.877,189.188,59.531,142.443,128.000,563.000,5084.878,165.000,98378.000,0.000
15,SUM_b393b274-b59a-45f6-947b-f8dd49b61737.tif:growth cone background:1,26.877,128.625,8.799,127.240,126.000,253.000,3457.094,128.000,66885.000,0.000
