 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_0145f952-e1d1-4770-8b37-ffdc4a28a560.tif:cell body:1,263.191,334.620,171.444,164.492,140.000,976.000,88068.945,267.000,1703885.000,0.000
2,SUM_0145f952-e1d1-4770-8b37-ffdc4a28a560.tif:nucleus:1,64.144,587.247,81.733,590.744,279.000,976.000,37668.245,586.000,728774.000,0.000
3,SUM_0145f952-e1d1-4770-8b37-ffdc4a28a560.tif:cytoplasm:1,199.461,253.007,97.544,167.260,140.000,961.000,50464.947,218.000,976354.000,0.000
4,SUM_0145f952-e1d1-4770-8b37-ffdc4a28a560.tif:dendrite 1:1,1.137,146.252,10.000,142.277,140.571,186.550,166.306,142.619,3217.549,4.842
5,SUM_0145f952-e1d1-4770-8b37-ffdc4a28a560.tif:dendrite 1 background:1,1.137,140.353,1.327,141.680,138.543,143.809,159.597,139.879,3087.758,4.842
6,SUM_0145f952-e1d1-4770-8b37-ffdc4a28a560.tif:dendrite 2:1,0.982,151.317,4.006,150.753,142.799,158.770,148.601,150.753,2875.018,4.321
7,SUM_0145f952-e1d1-4770-8b37-ffdc4a28a560.tif:dendrite 2 background:1,0.982,140.274,1.604,138.074,138.064,142.886,137.757,139.978,2665.211,4.321
8,SUM_0145f952-e1d1-4770-8b37-ffdc4a28a560.tif:dendrite 3:1,1.551,151.514,4.827,147.673,144.062,163.942,234.940,150.280,4545.417,6.759
9,SUM_0145f952-e1d1-4770-8b37-ffdc4a28a560.tif:dendrite 3 background:1,1.551,140.119,1.296,141.748,138.007,142.311,217.271,140.336,4203.582,6.759
10,SUM_0145f952-e1d1-4770-8b37-ffdc4a28a560.tif:AIS:1,5.841,176.628,15.686,167.065,153.633,247.838,1031.624,173.294,19959.000,25.637
11,SUM_0145f952-e1d1-4770-8b37-ffdc4a28a560.tif:AIS background:1,5.841,140.915,1.918,139.972,138.045,150.860,823.035,140.595,15923.394,25.637
12,SUM_0145f952-e1d1-4770-8b37-ffdc4a28a560.tif:axon:1,25.327,189.823,49.968,174.717,145.536,795.140,4807.602,181.227,93013.496,111.407
13,SUM_0145f952-e1d1-4770-8b37-ffdc4a28a560.tif:axon background:1,25.327,141.980,5.435,139.419,138.000,193.901,3595.878,140.486,69570.073,111.407
14,SUM_0145f952-e1d1-4770-8b37-ffdc4a28a560.tif:growth cone:1,44.296,172.490,40.509,148.242,138.000,366.000,7640.600,157.000,147824.000,0.000
15,SUM_0145f952-e1d1-4770-8b37-ffdc4a28a560.tif:growth cone background:1,44.296,140.392,2.566,138.963,138.000,167.000,6218.790,140.000,120316.000,0.000
