 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_SLC38A1_DIV3_12_GC.tif:growth cone:1,113.247,16.019,7.613,9,4,61,1814.115,14,35098
2,MAX_SLC38A1_DIV3_12_GC.tif:growth cone background:1,113.247,7.590,2.964,9,3,54,859.505,7,16629
