 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_SLC38A1_DIV3_8_GC.tif:growth cone:1,62.903,17.634,8.173,11,5,61,1109.206,16,21460
2,MAX_SLC38A1_DIV3_8_GC.tif:growth cone background:1,62.903,7.808,2.188,8,3,20,491.131,8,9502
