 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_SLC38A1_DIV3_12_soma.tif:cell body:1,305.058,41.142,29.036,15.000,5.000,153.000,12550.568,30.000,242818.000,0.000
2,MAX_SLC38A1_DIV3_12_soma.tif:nucleus:1,85.594,76.348,22.314,72.000,19.000,153.000,6534.960,75.000,126433.000,0.000
3,MAX_SLC38A1_DIV3_12_soma.tif:cytoplasm:1,219.464,27.411,17.485,15.000,5.000,117.000,6015.608,22.000,116385.000,0.000
4,MAX_SLC38A1_DIV3_12_soma.tif:dendrite 1:1,2.843,26.637,10.961,13.229,11.250,51.779,75.724,25.327,1465.046,12.512
5,MAX_SLC38A1_DIV3_12_soma.tif:dendrite 1 background:1,2.843,8.288,1.570,8.998,5.681,13.967,23.562,8.283,455.849,12.512
6,MAX_SLC38A1_DIV3_12_soma.tif:dendrite 2:1,2.739,16.962,5.784,11.453,8.524,35.788,46.467,15.162,899.005,12.057
7,MAX_SLC38A1_DIV3_12_soma.tif:dendrite 2 background:1,2.739,8.327,1.523,6.006,5.992,13.361,22.812,8.014,441.350,12.057
8,MAX_SLC38A1_DIV3_12_soma.tif:dendrite 3:1,0.930,15.846,4.663,9.764,9.727,28.694,14.742,14.863,285.222,3.867
9,MAX_SLC38A1_DIV3_12_soma.tif:dendrite 3 background:1,0.930,8.518,1.928,6.886,5.000,12.605,7.925,8.158,153.324,3.867
10,MAX_SLC38A1_DIV3_12_soma.tif:AIS:1,7.701,18.431,4.865,14.408,9.957,35.562,141.944,17.406,2746.207,33.828
11,MAX_SLC38A1_DIV3_12_soma.tif:AIS background:1,7.701,7.966,1.765,7.804,4.315,14.885,61.346,7.732,1186.874,33.828
