 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_SLC38A1_DIV3_8_soma.tif:cell body:1,157.439,94.867,41.644,67.000,6.000,219.000,14935.775,90.000,288965.000,0.000
2,MAX_SLC38A1_DIV3_8_soma.tif:nucleus:1,33.545,136.992,33.692,125.000,57.000,219.000,4595.400,133.000,88908.000,0.000
3,MAX_SLC38A1_DIV3_8_soma.tif:cytoplasm:1,123.894,83.461,35.863,67.000,6.000,203.000,10340.374,80.000,200057.000,0.000
4,MAX_SLC38A1_DIV3_8_soma.tif:dendrite 1:1,2.791,34.886,10.748,26.030,16.753,68.947,97.371,32.471,1883.862,12.065
5,MAX_SLC38A1_DIV3_8_soma.tif:dendrite 1 background:1,2.791,10.197,2.683,8.686,6.240,22.500,28.461,9.459,550.635,12.065
6,MAX_SLC38A1_DIV3_8_soma.tif:dendrite 2:1,2.378,26.873,8.138,17.061,13.234,47.609,63.894,25.980,1236.165,10.412
7,MAX_SLC38A1_DIV3_8_soma.tif:dendrite 2 background:1,2.378,9.229,1.726,8.097,5.927,14.039,21.943,9.177,424.541,10.412
8,MAX_SLC38A1_DIV3_8_soma.tif:dendrite 3:1,2.946,31.845,7.319,26.678,19.457,54.669,93.819,30.912,1815.141,12.807
9,MAX_SLC38A1_DIV3_8_soma.tif:dendrite 3 background:1,2.946,9.278,1.621,7.615,6.172,16.025,27.333,9.076,528.823,12.807
10,MAX_SLC38A1_DIV3_8_soma.tif:AIS:1,9.510,20.182,7.583,18.319,7.660,49.320,191.936,18.216,3713.412,41.794
11,MAX_SLC38A1_DIV3_8_soma.tif:AIS background:1,9.510,8.591,1.774,7.456,4.602,14.279,81.706,8.433,1580.787,41.794
