 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_SLC38A1_DIV3_13_BOTH.tif:cell body:1,771.017,27.654,25.320,9.000,3.000,162.000,21321.669,17.000,412514.000,0.000
2,MAX_SLC38A1_DIV3_13_BOTH.tif:nucleus:1,104.305,78.366,22.670,87.000,19.000,162.000,8173.908,78.000,158142.000,0.000
3,MAX_SLC38A1_DIV3_13_BOTH.tif:cytoplasm:1,666.712,19.720,13.990,9.000,3.000,115.000,13147.762,15.000,254372.000,0.000
4,MAX_SLC38A1_DIV3_13_BOTH.tif:dendrite 1:1,3.463,14.090,3.071,9.240,9.210,24.542,48.794,13.399,944.028,15.013
5,MAX_SLC38A1_DIV3_13_BOTH.tif:dendrite 1 background:1,3.463,7.214,1.520,7.320,4.300,11.843,24.983,7.068,483.349,15.013
6,MAX_SLC38A1_DIV3_13_BOTH.tif:dendrite 2:1,3.877,12.801,3.976,8.666,6.855,23.712,49.622,11.965,960.040,16.973
7,MAX_SLC38A1_DIV3_13_BOTH.tif:dendrite 2 background:1,3.877,7.901,1.438,6.749,4.692,13.395,30.630,7.920,592.610,16.973
8,MAX_SLC38A1_DIV3_13_BOTH.tif:dendrite 3:1,2.223,20.152,5.069,19.160,9.838,36.503,44.788,19.145,866.517,9.574
9,MAX_SLC38A1_DIV3_13_BOTH.tif:dendrite 3 background:1,2.223,8.550,2.027,6.115,5.312,14.449,19.004,8.433,367.667,9.574
10,MAX_SLC38A1_DIV3_13_BOTH.tif:AIS:1,5.375,28.483,7.950,23.921,13.000,54.418,153.108,26.936,2962.215,23.592
11,MAX_SLC38A1_DIV3_13_BOTH.tif:AIS background:1,5.375,8.014,1.787,8.987,4.000,14.959,43.082,8.018,833.506,23.592
12,MAX_SLC38A1_DIV3_13_BOTH.tif:axon:1,15.454,30.170,8.383,23.981,16.375,61.139,466.265,28.762,9020.911,67.891
13,MAX_SLC38A1_DIV3_13_BOTH.tif:axon background:1,15.454,7.765,1.984,7.002,4.233,26.043,120.006,7.562,2321.770,67.891
14,MAX_SLC38A1_DIV3_13_BOTH.tif:growth cone:1,135.214,16.503,8.017,9.000,3.000,60.000,2231.489,15.000,43173.000,0.000
15,MAX_SLC38A1_DIV3_13_BOTH.tif:growth cone background:1,135.214,7.888,2.503,9.000,3.000,29.000,1066.564,8.000,20635.000,0.000
