 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_SLC38A1_DIV3_9_BOTH.tif:cell body:1,284.124,48.716,33.942,15.000,5.000,182.000,13841.455,37.000,267793.000,0.000
2,MAX_SLC38A1_DIV3_9_BOTH.tif:nucleus:1,73.189,78.321,25.618,75.000,13.000,161.000,5732.259,79.000,110903.000,0.000
3,MAX_SLC38A1_DIV3_9_BOTH.tif:cytoplasm:1,210.935,38.444,30.241,15.000,5.000,182.000,8109.196,27.000,156890.000,0.000
4,MAX_SLC38A1_DIV3_9_BOTH.tif:dendrite 1:1,2.016,19.920,5.554,15.771,9.393,34.709,40.155,20.660,776.877,8.783
5,MAX_SLC38A1_DIV3_9_BOTH.tif:dendrite 1 background:1,2.016,8.483,2.533,7.688,5.778,19.555,17.100,7.993,330.832,8.783
6,MAX_SLC38A1_DIV3_9_BOTH.tif:dendrite 2:1,4.600,24.563,8.984,17.211,13.163,50.846,112.994,20.748,2186.117,20.198
7,MAX_SLC38A1_DIV3_9_BOTH.tif:dendrite 2 background:1,4.600,9.289,3.208,7.519,5.266,25.507,42.730,8.720,826.708,20.198
8,MAX_SLC38A1_DIV3_9_BOTH.tif:dendrite 3:1,2.894,17.720,3.851,17.738,10.545,27.363,51.290,17.174,992.325,12.583
9,MAX_SLC38A1_DIV3_9_BOTH.tif:dendrite 3 background:1,2.894,8.439,2.417,8.813,5.447,20.970,24.426,8.076,472.571,12.583
10,MAX_SLC38A1_DIV3_9_BOTH.tif:AIS:1,3.050,34.244,8.900,22.888,18.884,51.425,104.427,35.583,2020.371,13.338
11,MAX_SLC38A1_DIV3_9_BOTH.tif:AIS background:1,3.050,8.217,1.400,8.189,5.207,11.992,25.057,8.193,484.790,13.338
12,MAX_SLC38A1_DIV3_9_BOTH.tif:axon:1,7.753,28.045,8.464,21.223,16.256,50.167,217.431,25.847,4206.677,33.930
13,MAX_SLC38A1_DIV3_9_BOTH.tif:axon background:1,7.753,8.921,1.894,7.429,5.683,21.363,69.162,8.694,1338.086,33.930
14,MAX_SLC38A1_DIV3_9_BOTH.tif:growth cone:1,127.874,14.482,5.767,9.000,4.000,42.000,1851.899,13.000,35829.000,0.000
15,MAX_SLC38A1_DIV3_9_BOTH.tif:growth cone background:1,128.184,8.113,2.893,7.000,3.000,47.000,1039.945,8.000,20120.000,0.000
