 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_SLC38A1_DIV15_1_GC.tif:growth cone:1,3.980,39.299,11.893,36,21,76,156.405,36,3026
2,MAX_SLC38A1_DIV15_1_GC.tif:growth cone background:1,3.980,15.545,7.328,10,5,37,61.870,14,1197
