 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_SLC38A1_DIV3_11_GC.tif:growth cone:1,41.350,14.256,6.344,9,5,50,589.492,13,11405
2,MAX_SLC38A1_DIV3_11_GC.tif:growth cone background:1,41.350,7.679,3.291,9,3,49,317.514,7,6143
