 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_CNC116_DIV3_6_BOTH.tif:cell body:1,120.689,36.711,17.990,34.000,6.000,108.000,4430.673,35.000,85721.000,0.000
2,MAX_CNC116_DIV3_6_BOTH.tif:nucleus:1,54.995,46.439,15.825,34.000,18.000,108.000,2553.913,43.000,49411.000,0.000
3,MAX_CNC116_DIV3_6_BOTH.tif:cytoplasm:1,65.694,28.568,15.476,15.000,6.000,89.000,1876.760,25.000,36310.000,0.000
4,MAX_CNC116_DIV3_6_BOTH.tif:dendrite 1:1,1.912,11.143,2.057,10.136,7.457,16.194,21.310,10.635,412.289,8.358
5,MAX_CNC116_DIV3_6_BOTH.tif:dendrite 1 background:1,1.912,8.037,1.453,7.447,5.821,12.588,15.370,8.119,297.365,8.358
6,MAX_CNC116_DIV3_6_BOTH.tif:dendrite 2:1,3.205,15.710,5.505,12.681,9.324,35.767,50.344,13.413,974.014,13.936
7,MAX_CNC116_DIV3_6_BOTH.tif:dendrite 2 background:1,3.205,10.335,7.128,7.759,4.864,36.401,33.121,8.035,640.792,13.936
8,MAX_CNC116_DIV3_6_BOTH.tif:dendrite 3:1,2.016,10.932,2.806,13.320,7.000,19.120,22.037,10.438,426.353,8.801
9,MAX_CNC116_DIV3_6_BOTH.tif:dendrite 3 background:1,2.016,8.149,1.650,6.873,5.697,12.952,16.428,7.692,317.830,8.801
10,MAX_CNC116_DIV3_6_BOTH.tif:AIS:1,3.050,31.255,5.716,27.326,21.270,43.900,95.315,30.794,1844.074,13.373
11,MAX_CNC116_DIV3_6_BOTH.tif:AIS background:1,3.050,8.364,1.953,7.950,5.541,16.080,25.507,7.946,493.497,13.373
12,MAX_CNC116_DIV3_6_BOTH.tif:axon:1,10.699,26.050,6.522,17.527,12.238,45.667,278.713,25.265,5392.299,47.038
13,MAX_CNC116_DIV3_6_BOTH.tif:axon background:1,10.699,7.811,1.491,7.623,4.083,16.581,83.574,7.725,1616.926,47.038
14,MAX_CNC116_DIV3_6_BOTH.tif:growth cone:1,31.943,19.409,9.275,9.000,5.000,60.000,619.987,18.000,11995.000,0.000
15,MAX_CNC116_DIV3_6_BOTH.tif:growth cone background:1,31.943,7.956,2.401,9.000,3.000,21.000,254.146,8.000,4917.000,0.000
