 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_3a35be0b-6c51-45ab-b619-0d8aba70a118.tif:growth cone:1,20.933,64.158,3.888,61.020,60,78,1343.039,63,25984
2,SUM_3a35be0b-6c51-45ab-b619-0d8aba70a118.tif:growth cone background:1,20.933,60.002,0.050,60.002,60,61,1256.049,60,24301
