 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_1b6afad7-33c1-48a5-adc1-3ae3266d0085.tif:cell body:1,387.757,277.049,172.509,145.043,123.000,1149.000,107427.692,195.000,2078422.000,0.000
2,SUM_1b6afad7-33c1-48a5-adc1-3ae3266d0085.tif:nucleus:1,93.657,527.550,155.623,414.547,197.000,1149.000,49408.772,506.000,955920.000,0.000
3,SUM_1b6afad7-33c1-48a5-adc1-3ae3266d0085.tif:cytoplasm:1,294.100,197.276,71.952,150.492,123.000,951.000,58018.920,171.000,1122502.000,0.000
4,SUM_1b6afad7-33c1-48a5-adc1-3ae3266d0085.tif:dendrite 1:1,2.378,156.938,10.175,151.387,141.788,195.796,373.138,154.684,7219.171,10.432
5,SUM_1b6afad7-33c1-48a5-adc1-3ae3266d0085.tif:dendrite 1 background:1,2.378,125.848,2.059,125.731,123.056,132.250,299.217,125.539,5789.000,10.432
6,SUM_1b6afad7-33c1-48a5-adc1-3ae3266d0085.tif:dendrite 2:1,10.803,171.684,19.919,162.827,134.036,266.836,1854.641,167.557,35882.060,47.512
7,SUM_1b6afad7-33c1-48a5-adc1-3ae3266d0085.tif:dendrite 2 background:1,10.803,128.345,5.754,124.604,123.190,161.287,1386.461,126.738,26824.095,47.512
8,SUM_1b6afad7-33c1-48a5-adc1-3ae3266d0085.tif:dendrite 3:1,7.701,143.172,10.968,140.216,125.149,178.351,1102.621,141.576,21332.601,33.715
9,SUM_1b6afad7-33c1-48a5-adc1-3ae3266d0085.tif:dendrite 3 background:1,7.701,126.016,2.888,124.373,123.008,141.896,970.494,125.176,18776.317,33.715
10,SUM_1b6afad7-33c1-48a5-adc1-3ae3266d0085.tif:AIS:1,11.009,162.759,14.956,142.883,135.391,217.010,1791.870,159.815,34667.616,48.328
11,SUM_1b6afad7-33c1-48a5-adc1-3ae3266d0085.tif:AIS background:1,11.009,125.597,2.423,124.061,123.023,139.122,1382.745,125.001,26752.200,48.328
