 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_606e28c5-864a-46b2-a5e2-f2b4f3cc60f8.tif:growth cone:1,9.510,92.516,9.635,83.992,78,130,879.870,91,17023.000
2,SUM_606e28c5-864a-46b2-a5e2-f2b4f3cc60f8.tif:growth cone background:1,9.510,78.016,0.127,78.002,78,79,741.969,78,14355.000
