 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_4a42a282-bfd1-474c-ade3-4b24a0cb6db2.tif:cell body:1,276.888,268.679,67.888,241.824,146.000,588.000,74393.923,256.000,1439312.000,0.000
2,SUM_4a42a282-bfd1-474c-ade3-4b24a0cb6db2.tif:nucleus:1,33.855,369.603,38.912,362.420,275.000,588.000,12512.940,363.000,242090.000,0.000
3,SUM_4a42a282-bfd1-474c-ade3-4b24a0cb6db2.tif:cytoplasm:1,243.033,254.620,58.510,243.412,146.000,545.000,61880.983,246.000,1197222.000,0.000
4,SUM_4a42a282-bfd1-474c-ade3-4b24a0cb6db2.tif:dendrite 1:1,3.411,133.910,3.070,131.362,129.122,141.725,456.815,133.384,8838.081,14.935
5,SUM_4a42a282-bfd1-474c-ade3-4b24a0cb6db2.tif:dendrite 1 background:1,3.411,129.130,0.278,129.002,129.000,130.278,440.507,129.000,8522.565,14.935
6,SUM_4a42a282-bfd1-474c-ade3-4b24a0cb6db2.tif:dendrite 2:1,5.014,133.787,3.068,130.331,129.333,143.150,670.762,133.277,12977.350,21.875
7,SUM_4a42a282-bfd1-474c-ade3-4b24a0cb6db2.tif:dendrite 2 background:1,5.014,133.025,7.047,129.085,129.000,172.588,666.939,129.766,12903.392,21.875
8,SUM_4a42a282-bfd1-474c-ade3-4b24a0cb6db2.tif:dendrite 3:1,5.324,134.082,3.601,132.042,129.322,145.708,713.824,133.363,13810.470,23.212
9,SUM_4a42a282-bfd1-474c-ade3-4b24a0cb6db2.tif:dendrite 3 background:1,5.324,131.814,6.548,129.065,129.000,162.533,701.746,129.156,13576.810,23.212
10,SUM_4a42a282-bfd1-474c-ade3-4b24a0cb6db2.tif:AIS:1,5.789,130.245,1.732,129.017,129.000,137.644,753.980,129.719,14587.385,25.590
11,SUM_4a42a282-bfd1-474c-ade3-4b24a0cb6db2.tif:AIS background:1,5.789,129.589,1.215,129.014,129.000,136.128,750.188,129.000,14514.012,25.590
