 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_37454f51-41d1-4a39-a01f-bc7336f8ce40.tif:cell body:1,311.570,564.377,190.725,452.244,192.000,1179.000,175843.118,540.000,3402067.000,0.000
2,SUM_37454f51-41d1-4a39-a01f-bc7336f8ce40.tif:nucleus:1,102.237,724.218,149.369,621.775,410.000,1179.000,74041.985,703.000,1432503.000,0.000
3,SUM_37454f51-41d1-4a39-a01f-bc7336f8ce40.tif:cytoplasm:1,209.333,486.312,157.085,454.494,192.000,1173.000,101801.133,458.000,1969564.000,0.000
4,SUM_37454f51-41d1-4a39-a01f-bc7336f8ce40.tif:dendrite 1:1,2.636,313.300,37.397,257.600,244.687,391.614,825.873,318.806,15978.304,11.598
5,SUM_37454f51-41d1-4a39-a01f-bc7336f8ce40.tif:dendrite 1 background:1,2.636,134.485,15.084,124.112,121.204,192.108,354.507,126.844,6858.715,11.598
6,SUM_37454f51-41d1-4a39-a01f-bc7336f8ce40.tif:dendrite 2:1,4.445,324.260,75.429,314.232,197.721,497.490,1441.366,313.905,27886.357,19.344
7,SUM_37454f51-41d1-4a39-a01f-bc7336f8ce40.tif:dendrite 2 background:1,4.445,252.387,107.544,179.869,138.658,552.380,1121.884,210.290,21705.273,19.344
8,SUM_37454f51-41d1-4a39-a01f-bc7336f8ce40.tif:dendrite 3:1,4.342,317.721,38.599,265.750,240.036,398.654,1379.457,322.695,26688.597,19.012
9,SUM_37454f51-41d1-4a39-a01f-bc7336f8ce40.tif:dendrite 3 background:1,4.342,231.233,34.784,212.164,154.200,336.272,1003.949,228.149,19423.577,19.012
10,SUM_37454f51-41d1-4a39-a01f-bc7336f8ce40.tif:AIS:1,4.755,174.015,19.546,162.625,142.986,220.933,827.479,170.720,16009.383,20.889
11,SUM_37454f51-41d1-4a39-a01f-bc7336f8ce40.tif:AIS background:1,4.755,134.489,17.232,123.514,120.250,187.093,639.522,125.513,12372.951,20.889
