 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_dd5bdfbc-b47b-401d-9368-59a341642798.tif:cell body:1,499.763,262.330,168.043,139.918,126.000,1144.000,131102.677,182.000,2536466.000,0.000
2,SUM_dd5bdfbc-b47b-401d-9368-59a341642798.tif:nucleus:1,84.767,572.489,143.873,457.008,284.000,1144.000,48528.127,550.500,938882.000,0.000
3,SUM_dd5bdfbc-b47b-401d-9368-59a341642798.tif:cytoplasm:1,414.996,198.977,78.200,139.041,126.000,733.000,82574.550,170.000,1597584.000,0.000
4,SUM_dd5bdfbc-b47b-401d-9368-59a341642798.tif:dendrite 1:1,3.463,148.178,11.255,140.752,132.278,183.320,513.145,145.660,9927.896,15.147
5,SUM_dd5bdfbc-b47b-401d-9368-59a341642798.tif:dendrite 1 background:1,3.463,128.469,1.381,128.957,126.000,132.912,444.893,128.350,8607.412,15.147
6,SUM_dd5bdfbc-b47b-401d-9368-59a341642798.tif:dendrite 2:1,4.083,144.033,10.054,143.177,127.813,190.744,588.126,142.759,11378.580,17.939
7,SUM_dd5bdfbc-b47b-401d-9368-59a341642798.tif:dendrite 2 background:1,4.083,130.292,6.906,128.296,126.032,168.972,532.018,128.337,10293.050,17.939
8,SUM_dd5bdfbc-b47b-401d-9368-59a341642798.tif:dendrite 3:1,2.378,161.427,28.402,135.073,128.912,266.079,383.810,159.146,7425.635,10.309
9,SUM_dd5bdfbc-b47b-401d-9368-59a341642798.tif:dendrite 3 background:1,2.378,127.969,0.883,127.014,126.128,130.371,304.260,127.728,5886.562,10.309
10,SUM_dd5bdfbc-b47b-401d-9368-59a341642798.tif:AIS:1,4.548,175.970,20.660,165.752,142.279,244.999,800.392,171.624,15485.318,19.863
11,SUM_dd5bdfbc-b47b-401d-9368-59a341642798.tif:AIS background:1,4.548,128.268,1.810,126.985,126.010,137.613,583.422,127.882,11287.558,19.863
12,SUM_dd5bdfbc-b47b-401d-9368-59a341642798.tif:axon:1,25.172,176.424,20.581,159.787,132.550,296.614,4440.872,173.196,85918.307,110.698
13,SUM_dd5bdfbc-b47b-401d-9368-59a341642798.tif:axon background:1,25.172,129.007,3.837,127.447,126.000,165.000,3247.322,128.000,62826.502,110.698
14,SUM_dd5bdfbc-b47b-401d-9368-59a341642798.tif:growth cone:1,28.635,142.975,13.994,133.949,126.000,236.000,4094.035,139.000,79208.000,0.000
15,SUM_dd5bdfbc-b47b-401d-9368-59a341642798.tif:growth cone background:1,28.635,127.745,1.999,126.027,126.000,140.000,3657.951,127.000,70771.000,0.000
