 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_8098d3aa-7628-4b85-b06c-dd73a760234d.tif:growth cone:1,10.182,201.477,68.084,119.414,100,384,2051.514,188,39691
2,SUM_8098d3aa-7628-4b85-b06c-dd73a760234d.tif:growth cone background:1,10.182,128.782,37.819,93.078,88,288,1311.303,117,25370
