 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_29f13b55-de17-4993-8690-595979db73e4.tif:cell body:1,566.698,176.311,103.384,105.736,96.000,1093.000,99915.017,132.000,1933073.000,0.000
2,SUM_29f13b55-de17-4993-8690-595979db73e4.tif:nucleus:1,71.277,276.380,93.479,169.154,129.000,752.000,19699.417,262.000,381128.000,0.000
3,SUM_29f13b55-de17-4993-8690-595979db73e4.tif:cytoplasm:1,495.421,161.914,96.549,105.736,96.000,1093.000,80215.601,124.000,1551945.000,0.000
4,SUM_29f13b55-de17-4993-8690-595979db73e4.tif:dendrite 1:1,4.755,111.398,9.158,102.984,98.141,143.231,529.723,108.390,10248.636,20.792
5,SUM_29f13b55-de17-4993-8690-595979db73e4.tif:dendrite 1 background:1,4.755,98.404,1.584,97.014,96.000,105.793,467.933,98.355,9053.183,20.792
6,SUM_29f13b55-de17-4993-8690-595979db73e4.tif:dendrite 2:1,3.825,106.255,5.588,102.427,98.255,125.996,406.410,105.838,7862.877,16.769
7,SUM_29f13b55-de17-4993-8690-595979db73e4.tif:dendrite 2 background:1,3.825,101.080,4.523,100.911,96.945,124.016,386.615,100.043,7479.914,16.769
8,SUM_29f13b55-de17-4993-8690-595979db73e4.tif:dendrite 3:1,4.548,112.648,12.296,109.763,98.184,158.066,512.377,109.146,9913.050,20.022
9,SUM_29f13b55-de17-4993-8690-595979db73e4.tif:dendrite 3 background:1,4.548,99.219,2.379,98.806,96.165,114.199,451.295,98.817,8731.277,20.022
10,SUM_29f13b55-de17-4993-8690-595979db73e4.tif:AIS:1,5.531,158.625,22.554,137.482,119.714,221.927,877.281,153.069,16972.900,24.127
11,SUM_29f13b55-de17-4993-8690-595979db73e4.tif:AIS background:1,5.531,100.429,5.075,98.659,96.711,133.651,555.424,99.215,10745.876,24.127
12,SUM_29f13b55-de17-4993-8690-595979db73e4.tif:axon:1,13.490,147.939,22.106,142.136,107.700,238.300,1995.754,143.547,38612.188,59.188
13,SUM_29f13b55-de17-4993-8690-595979db73e4.tif:axon background:1,13.490,99.891,3.388,98.776,96.020,119.934,1347.558,99.000,26071.435,59.188
14,SUM_29f13b55-de17-4993-8690-595979db73e4.tif:growth cone:1,170.051,123.240,18.261,105.289,96.000,260.000,20956.965,120.000,405458.000,0.000
15,SUM_29f13b55-de17-4993-8690-595979db73e4.tif:growth cone background:1,170.051,99.056,7.553,97.377,96.000,331.000,16844.478,98.000,325893.000,0.000
