 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_38ce8574-1485-445a-b9c2-1feb268618bc.tif:cell body:1,267.274,277.352,203.577,115.611,84.000,1329.000,74129.078,172.000,1434188.000,0.000
2,SUM_38ce8574-1485-445a-b9c2-1feb268618bc.tif:nucleus:1,63.213,529.897,139.719,464.258,173.000,1329.000,33496.576,506.000,648064.000,0.000
3,SUM_38ce8574-1485-445a-b9c2-1feb268618bc.tif:cytoplasm:1,204.113,199.093,149.512,106.945,84.000,1152.000,40637.413,140.000,786219.000,0.000
4,SUM_38ce8574-1485-445a-b9c2-1feb268618bc.tif:dendrite 1:1,1.912,143.599,20.588,133.907,113.873,204.645,274.622,138.875,5313.164,8.410
5,SUM_38ce8574-1485-445a-b9c2-1feb268618bc.tif:dendrite 1 background:1,1.912,89.813,8.465,85.575,84.000,122.406,171.761,86.445,3323.080,8.410
6,SUM_38ce8574-1485-445a-b9c2-1feb268618bc.tif:dendrite 2:1,4.652,108.120,8.252,102.048,92.839,136.097,502.959,107.221,9730.831,20.274
7,SUM_38ce8574-1485-445a-b9c2-1feb268618bc.tif:dendrite 2 background:1,4.652,85.715,1.448,84.756,84.000,93.000,398.734,85.358,7714.370,20.274
8,SUM_38ce8574-1485-445a-b9c2-1feb268618bc.tif:dendrite 3:1,2.223,117.914,11.231,109.952,95.666,144.106,262.070,115.909,5070.312,9.575
9,SUM_38ce8574-1485-445a-b9c2-1feb268618bc.tif:dendrite 3 background:1,2.223,88.043,3.663,86.920,84.113,101.859,195.680,86.952,3785.850,9.575
10,SUM_38ce8574-1485-445a-b9c2-1feb268618bc.tif:AIS:1,8.012,120.255,12.678,116.952,93.249,163.399,963.423,117.320,18639.517,35.093
11,SUM_38ce8574-1485-445a-b9c2-1feb268618bc.tif:AIS background:1,8.012,86.347,2.636,85.997,84.000,98.400,691.771,85.523,13383.815,35.093
