 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_CNC68_DIV15_2_soma.tif:cell body:1,95.414,112.083,41.903,115.000,18.000,204.000,10694.328,111.000,206905.000,0.000
2,MAX_CNC68_DIV15_2_soma.tif:nucleus:1,41.970,145.762,30.365,152.000,34.000,204.000,6117.638,149.000,118359.000,0.000
3,MAX_CNC68_DIV15_2_soma.tif:cytoplasm:1,53.445,85.634,28.641,96.000,18.000,180.000,4576.690,88.000,88546.000,0.000
4,MAX_CNC68_DIV15_2_soma.tif:dendrite 1:1,8.218,75.774,16.189,56.481,48.010,124.099,622.730,71.636,12048.071,36.052
5,MAX_CNC68_DIV15_2_soma.tif:dendrite 1 background:1,8.218,34.908,15.189,15.311,8.113,72.772,286.883,33.735,5550.368,36.052
6,MAX_CNC68_DIV15_2_soma.tif:dendrite 2:1,6.047,56.192,17.164,43.143,28.733,106.397,339.816,51.740,6574.476,26.419
7,MAX_CNC68_DIV15_2_soma.tif:dendrite 2 background:1,6.047,19.005,8.172,17.005,7.764,56.540,114.930,17.442,2223.568,26.419
8,MAX_CNC68_DIV15_2_soma.tif:dendrite 3:1,5.220,67.077,8.792,67.053,43.466,94.856,350.168,67.034,6774.767,22.817
9,MAX_CNC68_DIV15_2_soma.tif:dendrite 3 background:1,5.220,43.265,11.099,34.789,24.391,80.431,225.859,40.966,4369.725,22.817
10,MAX_CNC68_DIV15_2_soma.tif:AIS:1,7.753,35.116,7.107,29.915,16.716,55.333,272.255,34.832,5267.372,33.947
11,MAX_CNC68_DIV15_2_soma.tif:AIS background:1,7.753,24.738,7.796,19.868,11.950,53.747,191.795,23.900,3710.685,33.947
