 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_SURF4_DIV15_6_soma.tif:cell body:1,224.477,16.470,5.262,15.000,4.000,41.000,3697.181,16.000,71530.000,0.000
2,MAX_SURF4_DIV15_6_soma.tif:nucleus:1,80.787,16.455,4.341,15.000,9.000,38.000,1329.342,16.000,25719.000,0.000
3,MAX_SURF4_DIV15_6_soma.tif:cytoplasm:1,143.690,16.479,5.716,19.000,4.000,41.000,2367.840,16.000,45811.000,0.000
4,MAX_SURF4_DIV15_6_soma.tif:dendrite 1:1,2.171,8.080,1.593,6.928,5.210,11.538,17.541,7.854,339.369,9.533
5,MAX_SURF4_DIV15_6_soma.tif:dendrite 1 background:1,2.171,3.079,0.167,3.001,3.000,3.618,6.685,3.000,129.339,9.533
6,MAX_SURF4_DIV15_6_soma.tif:dendrite 2:1,3.877,7.500,2.214,5.570,4.359,13.348,29.075,6.919,562.525,17.024
7,MAX_SURF4_DIV15_6_soma.tif:dendrite 2 background:1,3.877,3.365,0.670,3.006,3.000,6.235,13.044,3.000,252.367,17.024
8,MAX_SURF4_DIV15_6_soma.tif:dendrite 3:1,8.218,9.385,2.120,8.008,5.745,16.000,77.129,8.970,1492.230,35.982
9,MAX_SURF4_DIV15_6_soma.tif:dendrite 3 background:1,8.218,3.044,0.234,3.004,3.000,4.934,25.013,3.000,483.940,35.982
10,MAX_SURF4_DIV15_6_soma.tif:AIS:1,9.200,4.177,0.903,3.990,3.000,8.337,38.434,4.000,743.588,40.305
11,MAX_SURF4_DIV15_6_soma.tif:AIS background:1,9.200,3.148,0.361,3.004,3.000,4.813,28.962,3.000,560.336,40.305
