 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_BCAP31-biotin_DIV15_4_soma.tif:cell body:1,326.404,70.294,34.908,63.000,6.000,255.000,22944.336,67.000,443908.000,0.000
2,MAX_BCAP31-biotin_DIV15_4_soma.tif:nucleus:1,78.306,72.254,27.129,46.000,25.000,255.000,5657.933,67.000,109465.000,0.000
3,MAX_BCAP31-biotin_DIV15_4_soma.tif:cytoplasm:1,248.098,69.676,37.007,56.000,6.000,255.000,17286.403,66.000,334443.000,0.000
4,MAX_BCAP31-biotin_DIV15_4_soma.tif:dendrite 1:1,5.324,45.225,14.499,31.996,24.303,78.261,240.767,40.760,4658.165,23.252
5,MAX_BCAP31-biotin_DIV15_4_soma.tif:dendrite 1 background:1,5.324,4.623,0.602,4.004,3.016,6.709,24.611,4.533,476.145,23.252
6,MAX_BCAP31-biotin_DIV15_4_soma.tif:dendrite 2:1,4.445,26.421,7.305,21.563,16.120,56.508,117.442,24.921,2272.170,19.391
7,MAX_BCAP31-biotin_DIV15_4_soma.tif:dendrite 2 background:1,4.445,5.402,1.108,4.996,4.000,9.603,24.013,5.074,464.579,19.391
8,MAX_BCAP31-biotin_DIV15_4_soma.tif:dendrite 3:1,4.755,31.954,9.435,35.588,14.563,51.811,151.949,31.423,2939.775,20.869
9,MAX_BCAP31-biotin_DIV15_4_soma.tif:dendrite 3 background:1,4.755,6.509,3.033,4.997,4.000,17.794,30.953,5.377,598.847,20.869
10,MAX_BCAP31-biotin_DIV15_4_soma.tif:AIS:1,6.719,31.451,10.645,19.923,11.594,59.510,211.331,29.933,4088.652,29.486
11,MAX_BCAP31-biotin_DIV15_4_soma.tif:AIS background:1,6.719,6.141,3.021,4.707,3.832,21.752,41.262,5.175,798.295,29.486
