 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_BCAP31-biotin_DIV15_6_GC.tif:growth cone:1,10.389,10.423,8.676,6,4,98,108.285,8,2095
2,MAX_BCAP31-biotin_DIV15_6_GC.tif:growth cone background:1,10.389,14.348,37.637,5,3,251,149.066,6,2884
