 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_BCAP31-biotin_DIV3_3_soma.tif:cell body:1,451.074,24.516,23.125,7.000,3.000,233.000,11058.464,14.000,213950.000,0.000
2,MAX_BCAP31-biotin_DIV3_3_soma.tif:nucleus:1,72.259,48.898,18.560,41.000,10.000,233.000,3533.281,47.000,68359.000,0.000
3,MAX_BCAP31-biotin_DIV3_3_soma.tif:cytoplasm:1,378.815,19.865,20.883,7.000,3.000,215.000,7525.183,11.000,145591.000,0.000
4,MAX_BCAP31-biotin_DIV3_3_soma.tif:dendrite 1:1,4.962,18.947,6.625,15.042,7.488,46.553,94.012,18.451,1818.871,21.643
5,MAX_BCAP31-biotin_DIV3_3_soma.tif:dendrite 1 background:1,4.962,5.263,2.899,4.005,3.235,29.502,26.116,4.702,505.263,21.643
6,MAX_BCAP31-biotin_DIV3_3_soma.tif:dendrite 2:1,3.773,15.618,7.168,10.018,5.845,38.714,58.931,13.673,1140.150,16.548
7,MAX_BCAP31-biotin_DIV3_3_soma.tif:dendrite 2 background:1,3.773,4.749,0.585,4.093,3.659,6.543,17.918,4.646,346.664,16.548
8,MAX_BCAP31-biotin_DIV3_3_soma.tif:dendrite 3:1,3.205,12.015,3.271,6.932,6.136,19.285,38.504,12.065,744.936,13.897
9,MAX_BCAP31-biotin_DIV3_3_soma.tif:dendrite 3 background:1,3.205,5.394,2.902,4.132,3.671,25.130,17.287,4.847,334.450,13.897
10,MAX_BCAP31-biotin_DIV3_3_soma.tif:AIS:1,10.182,19.396,7.851,14.050,8.237,50.154,197.500,17.992,3821.070,44.753
11,MAX_BCAP31-biotin_DIV3_3_soma.tif:AIS background:1,10.182,4.665,0.825,3.990,3.142,11.041,47.497,4.566,918.937,44.753
