 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_SURF4_DIV3_2_GC.tif:growth cone:1,14.576,5.213,1.714,4,3,11,75.980,5,1470
2,MAX_SURF4_DIV3_2_GC.tif:growth cone background:1,14.576,3.007,0.084,3,3,4,43.831,3,848
