 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_SURF4_DIV3_2_soma.tif:cell body:1,373.129,7.207,3.244,4.000,3.000,45.000,2689.179,6.000,52028.000,0.000
2,MAX_SURF4_DIV3_2_soma.tif:nucleus:1,85.852,8.972,3.567,6.000,4.000,34.000,770.242,8.000,14902.000,0.000
3,MAX_SURF4_DIV3_2_soma.tif:cytoplasm:1,287.277,6.680,2.943,4.000,3.000,45.000,1918.937,6.000,37126.000,0.000
4,MAX_SURF4_DIV3_2_soma.tif:dendrite 1:1,5.272,4.677,1.191,3.010,3.000,8.357,24.659,4.605,477.081,23.038
5,MAX_SURF4_DIV3_2_soma.tif:dendrite 1 background:1,5.272,3.000,0.000,3.000,3.000,3.000,15.816,3.000,306.000,23.038
6,MAX_SURF4_DIV3_2_soma.tif:dendrite 2:1,7.701,4.654,1.241,4.016,3.000,11.000,35.842,4.250,693.449,33.837
7,MAX_SURF4_DIV3_2_soma.tif:dendrite 2 background:1,7.701,3.081,0.414,3.008,3.000,7.029,23.730,3.000,459.107,33.837
8,MAX_SURF4_DIV3_2_soma.tif:dendrite 3:1,6.409,4.035,0.680,3.995,3.000,5.910,25.862,3.984,500.352,28.093
9,MAX_SURF4_DIV3_2_soma.tif:dendrite 3 background:1,6.409,3.091,0.320,3.004,3.000,4.985,19.814,3.000,383.339,28.093
10,MAX_SURF4_DIV3_2_soma.tif:AIS:1,8.477,6.085,2.427,5.244,3.841,27.021,51.578,5.882,997.895,37.254
11,MAX_SURF4_DIV3_2_soma.tif:AIS background:1,8.477,3.155,0.446,3.006,3.000,6.099,26.743,3.000,517.395,37.254
