 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_SURF4_DIV15_3_GC.tif:growth cone:1,42.539,7.437,4.764,4,3,32,316.377,6,6121
2,MAX_SURF4_DIV15_3_GC.tif:growth cone background:1,42.539,3.977,1.698,3,3,17,169.172,3,3273
