 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_BCAP31-biotin_DIV15_3_GC.tif:growth cone:1,34.062,21.889,17.988,11,4,201,745.587,18,14425.000
2,MAX_BCAP31-biotin_DIV15_3_GC.tif:growth cone background:1,34.062,16.700,20.336,5,3,202,568.817,10,11005.000
