 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_SURF4_DIV3_4_GC.tif:growth cone:1,20.933,4.548,1.192,4,3,10,95.208,4,1842
2,MAX_SURF4_DIV3_4_GC.tif:growth cone background:1,20.933,3.002,0.050,3,3,4,62.852,3,1216
