 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_BCAP31-biotin_DIV15_6_soma.tif:cell body:1,213.778,59.837,24.765,62.000,11.000,217.000,12791.896,59.000,247487.000,0.000
2,MAX_BCAP31-biotin_DIV15_6_soma.tif:nucleus:1,79.702,78.003,19.023,62.000,41.000,217.000,6216.929,75.000,120280.000,0.000
3,MAX_BCAP31-biotin_DIV15_6_soma.tif:cytoplasm:1,134.076,49.039,21.215,40.000,11.000,133.000,6574.966,44.000,127207.000,0.000
4,MAX_BCAP31-biotin_DIV15_6_soma.tif:dendrite 1:1,4.755,27.189,8.548,30.939,14.058,49.626,129.290,26.255,2501.399,20.839
5,MAX_BCAP31-biotin_DIV15_6_soma.tif:dendrite 1 background:1,4.755,11.857,6.078,7.685,4.875,36.843,56.382,10.898,1090.825,20.839
6,MAX_BCAP31-biotin_DIV15_6_soma.tif:dendrite 2:1,5.427,30.369,5.954,27.339,18.279,49.000,164.817,29.493,3188.750,23.727
7,MAX_BCAP31-biotin_DIV15_6_soma.tif:dendrite 2 background:1,5.427,15.098,8.218,7.479,5.188,48.639,81.936,12.801,1585.238,23.727
8,MAX_BCAP31-biotin_DIV15_6_soma.tif:dendrite 3:1,5.065,27.660,13.302,32.873,5.529,55.000,140.108,29.953,2710.700,22.244
9,MAX_BCAP31-biotin_DIV15_6_soma.tif:dendrite 3 background:1,5.065,11.029,6.050,5.267,4.828,29.812,55.867,8.568,1080.871,22.244
10,MAX_BCAP31-biotin_DIV15_6_soma.tif:AIS:1,7.546,14.443,4.623,14.627,5.807,30.483,108.992,13.759,2108.692,33.145
11,MAX_BCAP31-biotin_DIV15_6_soma.tif:AIS background:1,7.546,8.578,5.436,4.938,4.105,36.897,64.732,6.100,1252.380,33.145
