 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_SURF4_DIV15_5_soma.tif:cell body:1,348.216,11.676,3.983,11.000,3.000,105.000,4065.866,11.000,78663.000,0.000
2,MAX_SURF4_DIV15_5_soma.tif:nucleus:1,36.750,12.606,2.180,11.000,9.000,26.000,463.272,12.000,8963.000,0.000
3,MAX_SURF4_DIV15_5_soma.tif:cytoplasm:1,311.467,11.567,4.131,8.000,3.000,105.000,3602.594,11.000,69700.000,0.000
4,MAX_SURF4_DIV15_5_soma.tif:dendrite 1:1,3.101,9.121,1.318,9.359,6.580,12.160,28.288,9.305,547.285,13.433
5,MAX_SURF4_DIV15_5_soma.tif:dendrite 1 background:1,3.101,5.038,2.203,3.018,3.000,12.189,15.623,4.402,302.253,13.433
6,MAX_SURF4_DIV15_5_soma.tif:dendrite 2:1,7.650,9.644,1.723,8.919,6.426,16.804,73.777,9.575,1427.384,33.517
7,MAX_SURF4_DIV15_5_soma.tif:dendrite 2 background:1,7.650,4.183,1.646,3.015,3.000,10.597,32.001,3.250,619.120,33.517
8,MAX_SURF4_DIV15_5_soma.tif:dendrite 3:1,5.272,8.838,1.487,7.456,5.438,13.449,46.592,8.731,901.429,23.122
9,MAX_SURF4_DIV15_5_soma.tif:dendrite 3 background:1,5.272,4.442,1.697,3.012,3.000,9.184,23.417,3.550,453.056,23.122
10,MAX_SURF4_DIV15_5_soma.tif:AIS:1,6.823,4.420,1.153,3.992,3.000,10.360,30.157,4.109,583.453,29.924
11,MAX_SURF4_DIV15_5_soma.tif:AIS background:1,6.823,3.234,0.494,3.006,3.000,5.867,22.065,3.000,426.896,29.924
