 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_ERGIC53_DIV3_3_GC.tif:growth cone:1,149.634,9.161,4.607,6,3,57,1370.846,8,26522.000
2,MAX_ERGIC53_DIV3_3_GC.tif:growth cone background:1,149.634,4.097,2.501,3,3,114,613.113,4,11862.000
