 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_SURF4_DIV3_3_soma.tif:cell body:1,138.573,7.068,2.919,5.000,3.000,30.000,979.471,6.000,18950.000,0.000
2,MAX_SURF4_DIV3_3_soma.tif:nucleus:1,43.055,6.396,2.263,5.000,4.000,30.000,275.389,6.000,5328.000,0.000
3,MAX_SURF4_DIV3_3_soma.tif:cytoplasm:1,95.518,7.371,3.124,5.000,3.000,26.000,704.082,6.000,13622.000,0.000
4,MAX_SURF4_DIV3_3_soma.tif:dendrite 1:1,1.602,4.016,0.399,3.996,3.141,5.236,6.435,4.000,124.504,6.896
5,MAX_SURF4_DIV3_3_soma.tif:dendrite 1 background:1,1.602,3.027,0.112,3.001,3.000,3.587,4.850,3.000,93.828,6.896
6,MAX_SURF4_DIV3_3_soma.tif:dendrite 2:1,4.083,5.834,1.148,5.007,3.979,8.991,23.820,5.759,460.853,17.902
7,MAX_SURF4_DIV3_3_soma.tif:dendrite 2 background:1,4.083,3.023,0.088,3.001,3.000,3.451,12.344,3.000,238.816,17.902
8,MAX_SURF4_DIV3_3_soma.tif:dendrite 3:1,5.634,4.567,0.753,3.994,3.071,7.111,25.729,4.467,497.778,24.638
9,MAX_SURF4_DIV3_3_soma.tif:dendrite 3 background:1,5.634,3.019,0.102,3.002,3.000,3.896,17.011,3.000,329.112,24.638
10,MAX_SURF4_DIV3_3_soma.tif:AIS:1,10.699,5.889,1.219,6.491,3.442,9.563,63.012,5.791,1219.099,47.068
11,MAX_SURF4_DIV3_3_soma.tif:AIS background:1,10.699,3.008,0.050,3.001,3.000,3.540,32.181,3.000,622.612,47.068
