 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_ERGIC53_DIV3_4_GC.tif:growth cone:1,48.793,14.679,11.621,5,3,222,716.229,12,13857.000
2,MAX_ERGIC53_DIV3_4_GC.tif:growth cone background:1,48.793,4.088,1.727,3,3,40,199.461,4,3859.000
