 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_SURF4_DIV3_3_GC.tif:growth cone:1,18.297,4.816,1.489,4,3,15,88.127,4,1705
2,MAX_SURF4_DIV3_3_GC.tif:growth cone background:1,18.297,3.014,0.118,3,3,4,55.150,3,1067
