 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_BCAP31-biotin_DIV3_2_BOTH.tif:cell body:1,340.773,21.751,14.852,8.000,3.000,205.000,7412.195,17.000,143405.000,0.000
2,MAX_BCAP31-biotin_DIV3_2_BOTH.tif:nucleus:1,71.742,34.772,12.137,33.000,11.000,85.000,2494.628,34.000,48264.000,0.000
3,MAX_BCAP31-biotin_DIV3_2_BOTH.tif:cytoplasm:1,269.032,18.279,13.523,8.000,3.000,205.000,4917.566,14.000,95141.000,0.000
4,MAX_BCAP31-biotin_DIV3_2_BOTH.tif:dendrite 1:1,7.081,14.191,4.701,9.474,7.190,31.056,100.487,12.842,1944.133,30.981
5,MAX_BCAP31-biotin_DIV3_2_BOTH.tif:dendrite 1 background:1,7.081,4.337,0.614,4.003,3.065,7.100,30.713,4.206,594.217,30.981
6,MAX_BCAP31-biotin_DIV3_2_BOTH.tif:dendrite 2:1,4.290,14.004,8.476,7.627,6.232,71.189,60.075,11.627,1162.291,18.663
7,MAX_BCAP31-biotin_DIV3_2_BOTH.tif:dendrite 2 background:1,4.290,4.877,1.444,4.010,3.009,13.058,20.920,4.561,404.751,18.663
8,MAX_BCAP31-biotin_DIV3_2_BOTH.tif:dendrite 3:1,2.533,8.708,2.724,5.697,5.304,18.738,22.054,8.315,426.673,11.052
9,MAX_BCAP31-biotin_DIV3_2_BOTH.tif:dendrite 3 background:1,2.533,4.097,0.529,4.010,3.090,5.583,10.377,4.030,200.757,11.052
10,MAX_BCAP31-biotin_DIV3_2_BOTH.tif:AIS:1,4.962,16.792,5.558,14.144,7.213,38.616,83.319,16.236,1611.995,21.628
11,MAX_BCAP31-biotin_DIV3_2_BOTH.tif:AIS background:1,4.962,5.316,1.692,5.002,3.079,13.028,26.378,4.827,510.339,21.628
12,MAX_BCAP31-biotin_DIV3_2_BOTH.tif:axon:1,23.363,17.793,8.451,12.037,6.739,94.241,415.685,15.955,8042.320,102.705
13,MAX_BCAP31-biotin_DIV3_2_BOTH.tif:axon background:1,23.363,5.289,2.625,4.312,3.051,28.874,123.575,4.695,2390.821,102.705
14,MAX_BCAP31-biotin_DIV3_2_BOTH.tif:growth cone:1,38.248,10.142,14.270,5.000,3.000,191.000,387.912,7.000,7505.000,0.000
15,MAX_BCAP31-biotin_DIV3_2_BOTH.tif:growth cone background:1,38.248,4.700,2.522,4.000,3.000,39.000,179.768,4.000,3478.000,0.000
