 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_BCAP31-biotin_DIV15_2_GC.tif:growth cone:1,5.582,11.833,8.182,9,4,66,66.056,9,1278
2,MAX_BCAP31-biotin_DIV15_2_GC.tif:growth cone background:1,5.582,4.509,0.942,4,3,8,25.172,4,487
