 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_SURF4_DIV3_4_soma.tif:cell body:1,157.542,8.963,4.396,6.000,3.000,29.000,1412.093,8.000,27320.000,0.000
2,MAX_SURF4_DIV3_4_soma.tif:nucleus:1,38.507,8.407,3.639,6.000,4.000,25.000,323.717,7.000,6263.000,0.000
3,MAX_SURF4_DIV3_4_soma.tif:cytoplasm:1,119.035,9.143,4.601,5.000,3.000,29.000,1088.376,8.000,21057.000,0.000
4,MAX_SURF4_DIV3_4_soma.tif:dendrite 1:1,3.153,5.082,1.142,3.998,3.674,9.400,16.023,4.815,309.997,13.808
5,MAX_SURF4_DIV3_4_soma.tif:dendrite 1 background:1,3.153,3.040,0.162,3.002,3.000,4.000,9.584,3.000,185.420,13.808
6,MAX_SURF4_DIV3_4_soma.tif:dendrite 2:1,5.117,5.117,0.999,5.645,3.000,8.440,26.185,5.119,506.608,22.366
7,MAX_SURF4_DIV3_4_soma.tif:dendrite 2 background:1,5.117,3.007,0.048,3.001,3.000,3.413,15.389,3.000,297.732,22.366
8,MAX_SURF4_DIV3_4_soma.tif:dendrite 3:1,3.928,4.980,0.902,4.004,3.375,7.353,19.563,4.966,378.495,17.214
9,MAX_SURF4_DIV3_4_soma.tif:dendrite 3 background:1,3.928,3.008,0.044,3.001,3.000,3.312,11.817,3.000,228.634,17.214
10,MAX_SURF4_DIV3_4_soma.tif:AIS:1,7.650,4.761,1.477,4.002,3.000,12.680,36.420,4.434,704.616,33.458
11,MAX_SURF4_DIV3_4_soma.tif:AIS background:1,7.650,3.000,0.000,3.000,3.000,3.000,22.949,3.000,444.000,33.458
