 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_BCAP31-biotin_DIV3_1_BOTH.tif:cell body:1,195.688,33.053,21.362,13.000,4.000,197.000,6468.077,29.000,125139.000,0.000
2,MAX_BCAP31-biotin_DIV3_1_BOTH.tif:nucleus:1,57.786,43.306,15.825,38.000,9.000,197.000,2502.485,41.000,48416.000,0.000
3,MAX_BCAP31-biotin_DIV3_1_BOTH.tif:cytoplasm:1,137.901,28.757,21.914,13.000,4.000,150.000,3965.593,22.000,76723.000,0.000
4,MAX_BCAP31-biotin_DIV3_1_BOTH.tif:dendrite 1:1,5.220,11.405,5.645,7.061,4.945,34.221,59.541,9.767,1151.946,22.929
5,MAX_BCAP31-biotin_DIV3_1_BOTH.tif:dendrite 1 background:1,5.220,4.440,0.674,4.505,3.001,6.486,23.180,4.450,448.473,22.929
6,MAX_BCAP31-biotin_DIV3_1_BOTH.tif:dendrite 2:1,4.083,15.122,4.668,10.406,6.361,28.157,61.746,14.912,1194.608,17.935
7,MAX_BCAP31-biotin_DIV3_1_BOTH.tif:dendrite 2 background:1,4.083,5.281,1.530,4.009,3.186,12.143,21.565,4.789,417.217,17.935
8,MAX_BCAP31-biotin_DIV3_1_BOTH.tif:dendrite 3:1,2.739,9.458,3.200,6.014,5.241,18.894,25.910,8.629,501.284,11.877
9,MAX_BCAP31-biotin_DIV3_1_BOTH.tif:dendrite 3 background:1,2.739,4.780,1.606,3.840,3.564,13.000,13.094,4.382,253.340,11.877
10,MAX_BCAP31-biotin_DIV3_1_BOTH.tif:AIS:1,5.479,22.373,7.578,21.013,7.948,58.245,122.578,21.702,2371.532,23.936
11,MAX_BCAP31-biotin_DIV3_1_BOTH.tif:AIS background:1,5.479,5.779,3.256,4.496,3.642,26.638,31.665,4.927,612.623,23.936
12,MAX_BCAP31-biotin_DIV3_1_BOTH.tif:axon:1,21.709,19.263,7.738,13.509,6.271,45.277,418.175,17.994,8090.501,95.394
13,MAX_BCAP31-biotin_DIV3_1_BOTH.tif:axon background:1,21.709,5.019,3.052,3.935,3.067,43.467,108.963,4.551,2108.125,95.394
14,MAX_BCAP31-biotin_DIV3_1_BOTH.tif:growth cone:1,88.488,9.314,4.727,7.000,3.000,44.000,824.203,8.000,15946.000,0.000
15,MAX_BCAP31-biotin_DIV3_1_BOTH.tif:growth cone background:1,88.488,4.520,1.621,4.000,3.000,38.000,399.955,4.000,7738.000,0.000
