 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_BCAP31-biotin_DIV3_3_GC.tif:growth cone:1,260.245,12.781,12.322,6,3,248,3326.274,9,64354
2,MAX_BCAP31-biotin_DIV3_3_GC.tif:growth cone background:1,260.245,5.345,7.733,4,3,236,1391.108,5,26914
