 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_BCAP31-biotin_DIV3_5_BOTH.tif:cell body:1,462.290,17.201,16.552,5.000,3.000,255.000,7951.705,11.000,153843.000,0.000
2,MAX_BCAP31-biotin_DIV3_5_BOTH.tif:nucleus:1,84.095,27.913,17.340,22.000,6.000,255.000,2347.372,24.000,45415.000,0.000
3,MAX_BCAP31-biotin_DIV3_5_BOTH.tif:cytoplasm:1,378.195,14.819,15.391,5.000,3.000,255.000,5604.333,9.000,108428.000,0.000
4,MAX_BCAP31-biotin_DIV3_5_BOTH.tif:dendrite 1:1,5.065,8.956,3.311,6.599,4.963,24.445,45.364,8.232,877.662,22.176
5,MAX_BCAP31-biotin_DIV3_5_BOTH.tif:dendrite 1 background:1,5.065,4.421,0.810,4.009,3.324,9.069,22.395,4.278,433.289,22.176
6,MAX_BCAP31-biotin_DIV3_5_BOTH.tif:dendrite 2:1,3.463,10.123,4.236,9.565,4.828,27.929,35.055,8.900,678.213,15.171
7,MAX_BCAP31-biotin_DIV3_5_BOTH.tif:dendrite 2 background:1,3.463,5.249,1.387,4.338,3.732,11.685,18.179,4.845,351.707,15.171
8,MAX_BCAP31-biotin_DIV3_5_BOTH.tif:dendrite 3:1,2.791,9.945,4.140,5.936,5.059,23.035,27.757,8.959,537.028,12.130
9,MAX_BCAP31-biotin_DIV3_5_BOTH.tif:dendrite 3 background:1,2.791,4.741,0.793,4.007,3.427,7.283,13.232,4.615,256.009,12.130
10,MAX_BCAP31-biotin_DIV3_5_BOTH.tif:AIS:1,4.135,14.831,5.545,10.064,7.250,30.121,61.326,14.000,1186.486,18.065
11,MAX_BCAP31-biotin_DIV3_5_BOTH.tif:AIS background:1,4.135,4.493,0.711,4.006,3.025,6.918,18.577,4.383,359.420,18.065
12,MAX_BCAP31-biotin_DIV3_5_BOTH.tif:axon:1,24.758,14.763,5.698,11.971,5.720,44.283,365.513,13.504,7071.649,108.951
13,MAX_BCAP31-biotin_DIV3_5_BOTH.tif:axon background:1,24.758,4.599,0.984,4.016,3.000,12.128,113.873,4.461,2203.127,108.951
14,MAX_BCAP31-biotin_DIV3_5_BOTH.tif:growth cone:1,44.916,9.514,7.491,7.000,3.000,142.000,427.349,8.000,8268.000,0.000
15,MAX_BCAP31-biotin_DIV3_5_BOTH.tif:growth cone background:1,44.916,4.507,1.502,4.000,3.000,36.000,202.459,4.000,3917.000,0.000
