ROI,X,Y
1,166.882,-0.027
1,194.306,2.337
1,248.209,6.592
1,340.411,12.739
1,369.727,16.522
1,422.211,21.250
1,492.663,27.397
2,205.182,-0.500
2,234.497,2.337
2,255.302,6.120
2,359.797,15.576
2,377.292,20.305
2,493.609,30.234
3,6.120,16.522
3,115.816,25.506
3,206.127,31.653
3,215.584,34.490
3,225.986,35.435
3,266.177,38.272
3,279.416,39.218
3,374.455,46.310
3,487.462,54.348
4,10.848,39.691
4,104.941,45.837
4,132.366,49.620
4,241.590,57.185
4,249.155,58.131
4,364.526,67.115
4,485.571,75.626
5,1.391,136.148
5,46.310,140.404
5,60.968,142.295
5,73.735,143.714
5,97.849,145.132
5,112.507,147.023
5,168.774,150.806
5,253.883,156.953
5,343.721,163.572
5,485.098,173.975
5,492.190,175.393
6,1.864,145.605
6,30.234,148.915
6,77.044,155.061
6,135.203,159.790
6,190.524,164.991
6,249.628,168.774
6,276.579,171.138
6,356.960,177.757
6,385.803,181.067
6,492.663,189.578
7,34.017,153.170
7,139.931,162.627
7,254.356,171.611
7,268.068,173.029
7,371.618,180.594
7,380.129,182.959
7,452.000,189.578
7,488.408,192.888
8,9.429,170.665
8,112.980,176.812
8,181.540,182.013
8,243.481,186.741
8,257.193,187.687
8,424.102,198.562
8,452.472,201.872
8,490.772,204.709
9,62.387,193.834
9,104.469,196.198
9,108.251,197.616
9,211.801,204.236
9,353.178,216.057
10,99.267,137.567
10,309.204,154.116
11,95.958,121.018
11,163.100,124.800
12,36.854,182.959
12,64.278,186.268
12,77.517,189.105
12,197.143,196.671
12,255.302,201.872
12,259.084,202.345
12,386.749,212.747
13,39.218,203.290
13,74.680,204.709
13,77.990,206.600
13,102.104,208.019
13,108.251,208.964
13,300.221,220.785
14,104.469,209.910
14,114.398,211.328
14,177.285,216.530
14,295.020,224.095
15,7.065,213.220
15,105.414,220.312
15,152.225,223.149
15,253.883,230.714
15,260.503,232.133
15,469.494,245.845
16,8.011,217.948
16,196.198,231.660
16,208.019,233.551
16,488.880,255.302
17,16.522,226.932
17,109.670,233.079
17,124.800,234.970
17,480.369,261.449
18,17.468,235.443
18,41.582,237.334
18,115.344,242.535
18,150.806,246.318
18,258.612,254.829
18,331.428,260.503
18,482.261,271.851
19,3.283,252.938
19,72.789,257.193
19,93.593,260.030
19,362.162,279.889
19,447.271,285.563
19,487.935,288.873
20,3.283,283.199
20,107.778,290.764
20,110.615,292.655
20,112.507,294.074
20,233.079,303.058
20,379.656,314.406
20,383.912,315.824
20,483.679,323.862
21,4.228,295.492
21,112.034,303.058
21,156.953,306.840
21,226.932,310.623
21,229.769,312.514
21,340.411,321.025
21,437.815,329.536
21,485.571,333.319
22,32.125,300.221
22,56.713,302.112
22,69.006,304.476
22,124.327,310.150
22,140.404,313.460
22,284.144,327.645
22,379.656,337.102
22,407.553,342.303
23,125.273,263.340
23,143.241,268.068
23,189.105,277.998
23,199.980,281.780
23,222.204,288.400
23,245.845,292.183
23,255.775,297.384
24,313.933,307.786
24,330.955,317.715
24,337.102,319.134
25,177.757,359.797
25,218.421,356.488
25,243.481,349.868
25,261.921,348.922
25,284.617,345.140
25,292.655,342.303
25,371.145,335.683
25,377.292,333.319
25,411.336,329.536
25,471.386,322.444
26,8.011,327.645
26,102.577,321.971
26,104.941,321.498
26,221.731,312.987
26,234.497,310.623
26,236.861,307.313
26,241.117,304.003
26,306.840,300.221
26,314.406,298.329
26,334.265,295.492
26,346.085,292.655
26,373.982,291.237
26,371.618,288.873
26,403.771,285.563
26,412.755,282.726
26,426.939,281.780
26,434.978,278.943
26,425.994,277.525
26,432.613,276.106
26,427.412,274.688
26,428.831,273.742
26,422.211,271.378
26,428.831,266.177
26,450.581,263.340
26,492.663,258.612
27,61.441,278.470
27,105.887,275.161
27,109.670,273.269
27,127.637,270.905
27,123.382,269.014
27,123.382,266.177
27,153.643,263.340
27,177.757,257.666
27,185.323,256.247
27,195.252,251.519
27,251.519,242.535
27,281.780,240.171
27,280.835,237.334
27,346.085,230.715
27,394.314,222.204
27,453.418,216.530
27,492.663,211.328
28,1.864,275.633
28,30.707,267.122
28,66.642,262.867
28,70.898,259.084
28,81.300,256.720
28,102.577,255.302
28,127.637,251.046
28,140.877,247.264
28,180.122,243.954
28,184.850,242.535
28,220.312,238.753
28,251.519,233.551
28,256.247,231.660
28,317.243,224.095
28,366.890,217.475
28,378.711,215.111
28,382.966,213.220
28,402.825,210.383
28,417.010,206.127
28,436.396,204.236
28,448.217,200.453
28,493.609,196.671
29,486.516,134.730
29,415.592,139.458
29,412.755,141.349
29,413.700,142.768
29,352.232,149.388
29,279.416,155.061
29,251.992,158.371
29,248.209,161.681
29,250.573,163.572
29,266.177,165.937
30,489.826,98.322
30,453.891,100.686
30,443.961,102.577
30,419.847,104.469
30,400.461,107.778
30,398.097,111.088
30,363.580,117.708
30,359.325,119.126
30,296.438,127.637
30,289.818,129.529
30,291.237,133.311
30,273.269,137.094
30,270.432,138.512
30,218.421,144.186
30,215.584,146.078
30,124.800,157.898
31,494.554,3.755
31,490.299,5.174
31,467.603,7.538
31,434.978,11.794
31,406.135,19.832
31,389.586,23.142
31,387.694,25.033
31,383.912,26.924
31,368.308,31.180
31,349.395,34.490
31,329.536,40.163
31,321.498,43.000
31,320.080,43.946
31,303.531,46.783
31,290.291,50.566
31,291.237,51.039
31,270.905,56.713
31,266.650,58.604
31,254.829,60.968
31,247.264,62.387
31,247.264,62.859
31,227.405,66.642
31,226.459,68.533
31,172.556,73.262
31,167.355,75.626
31,138.040,80.827
31,112.507,84.610
32,33.071,105.414
32,54.348,100.213
32,61.914,98.795
32,95.485,92.175
32,123.382,85.082
32,142.295,82.718
32,144.186,81.773
32,178.230,78.463
32,190.997,74.680
32,191.469,61.914
32,189.105,58.131
32,193.834,54.821
32,206.127,51.511
32,204.709,49.147
32,200.926,47.729
32,199.508,45.365
32,204.236,41.109
32,217.475,37.799
32,217.475,34.490
32,207.546,31.180
32,208.491,9.902
32,202.345,6.592
32,205.182,4.701
32,198.089,0.446
33,3.755,79.408
33,16.522,74.680
33,69.952,68.061
33,98.795,59.550
33,100.686,58.131
33,109.197,55.294
33,124.800,51.984
33,153.170,47.729
33,182.486,44.419
33,190.524,41.582
33,231.660,34.962
33,249.628,30.234
33,284.617,25.033
33,295.492,22.669
33,356.488,14.158
33,359.797,10.848
33,422.684,-0.500
34,403.298,-0.500
34,381.548,2.337
34,377.765,4.701
34,371.145,8.011
34,357.906,12.266
34,354.123,15.103
34,290.764,21.250
34,290.764,25.979
34,295.020,28.816
34,295.020,31.653
34,298.802,33.544
34,283.199,35.435
34,257.193,37.799
34,239.698,42.055
34,221.258,44.419
34,203.763,46.310
34,193.361,48.674
34,187.687,51.984
34,191.469,56.713
34,191.469,73.262
34,202.817,82.245
34,214.638,86.974
34,237.334,92.175
34,255.302,98.795
34,272.324,102.104
34,299.748,106.360
34,374.455,112.507
34,386.276,116.762
34,451.527,124.327
34,482.734,127.637
