ROI,X,Y
1,244.302,-0.027
1,256.589,3.281
1,257.061,4.226
1,254.698,6.589
1,237.685,8.479
1,220.199,12.733
1,189.009,16.513
1,183.810,23.129
1,164.434,25.492
1,157.345,26.910
1,139.387,30.691
2,217.364,6.116
2,140.332,13.205
3,97.799,42.978
3,211.693,50.540
3,235.795,53.848
3,249.973,60.937
3,361.031,74.642
3,369.065,76.532
3,487.685,86.929
4,12.733,37.307
4,113.867,54.793
4,121.901,59.046
4,151.674,62.827
4,164.906,65.663
4,216.891,73.224
4,260.842,84.566
5,105.833,81.731
5,163.489,88.347
5,192.789,92.600
5,265.095,102.525
6,132.770,0.918
6,132.298,33.526
6,123.791,36.362
6,123.319,38.725
6,104.888,43.451
6,104.415,69.443
6,99.216,79.368
6,96.854,124.736
6,107.723,139.387
6,98.744,145.530
6,97.799,149.784
6,86.929,155.927
6,79.368,171.523
6,77.477,187.118
6,77.477,289.670
6,68.026,298.177
6,51.012,302.903
6,54.793,334.566
6,40.143,339.765
6,42.506,350.162
6,31.164,351.579
6,10.370,353.942
6,15.095,357.250
6,11.787,358.196
7,12.733,-0.500
7,16.041,27.855
7,12.260,261.787
7,2.336,268.876
8,17.458,261.315
8,13.678,283.999
8,16.041,308.101
8,3.281,317.080
9,1.390,326.532
9,16.986,320.861
9,18.876,307.156
9,103.470,293.923
9,111.031,290.143
9,124.264,289.670
9,128.990,288.252
9,125.681,283.999
9,141.277,276.438
9,170.578,271.239
9,183.810,270.294
9,190.899,268.404
9,192.789,265.095
9,214.528,253.753
9,248.555,240.048
9,236.740,234.377
9,249.973,230.124
9,237.213,224.453
9,248.082,220.199
9,237.685,216.891
9,237.685,213.583
9,242.884,209.802
9,250.918,208.385
9,262.733,206.022
10,309.519,192.317
10,377.572,184.755
10,376.154,184.283
10,440.899,180.502
10,442.789,179.084
10,483.905,174.831
11,494.302,220.672
11,485.322,216.891
11,460.748,210.275
11,442.317,207.440
11,439.954,206.494
11,317.553,192.789
12,477.761,-0.027
12,479.179,67.080
12,491.939,77.477
12,479.651,81.258
12,478.233,98.271
12,476.343,106.305
12,483.432,109.141
12,472.562,112.449
12,439.954,115.757
12,432.865,118.120
12,412.543,120.483
12,404.509,124.264
12,371.428,125.681
12,367.175,127.099
12,319.443,132.770
13,491.939,92.600
13,477.288,98.271
13,444.680,100.162
13,431.447,103.942
14,488.158,81.731
14,447.988,83.148
14,438.536,84.566
14,396.475,88.819
14,352.052,98.271
14,349.689,99.216
14,311.409,103.470
15,495.247,154.982
15,479.179,158.290
15,479.179,180.974
15,490.048,188.063
15,462.165,194.680
15,459.330,239.103
15,447.988,243.356
15,431.447,247.137
15,441.371,252.808
15,430.029,254.698
15,411.126,257.061
15,413.016,259.424
15,400.256,260.842
15,357.250,266.041
15,348.271,269.349
15,352.052,269.821
15,331.258,271.712
15,324.642,274.075
15,326.060,276.438
15,319.916,276.438
15,312.827,278.328
15,301.957,283.526
16,481.542,266.513
16,465.474,269.821
17,489.576,281.636
17,469.727,283.526
17,472.090,285.417
17,469.727,287.780
17,470.672,289.670
17,466.891,292.506
17,432.392,298.177
17,430.029,299.595
17,387.024,305.738
17,373.791,310.464
17,368.593,315.190
17,357.250,317.080
17,351.107,320.388
17,349.216,324.169
17,325.114,327.005
17,315.190,332.203
17,311.882,335.984
17,299.122,337.874
17,285.889,343.073
18,417.269,325.587
18,409.235,328.422
18,370.010,335.039
18,341.655,339.765
18,301.012,348.271
19,397.421,138.441
19,384.661,140.804
19,359.613,148.838
19,375.681,153.092
19,388.914,158.763
19,385.133,160.181
19,371.901,166.797
20,125.209,132.770
20,133.243,129.462
20,207.440,117.175
21,264.150,180.974
21,241.939,176.721
21,234.850,176.721
21,220.672,172.940
21,209.330,172.940
21,189.481,165.379
22,204.604,0.918
22,203.186,11.787
22,207.440,17.458
22,206.494,81.258
22,195.152,85.511
22,189.481,92.128
22,190.899,101.579
22,222.562,105.833
23,168.215,185.700
23,147.893,190.899
23,162.071,195.625
23,160.653,199.405
23,153.564,201.296
23,150.729,204.131
23,156.872,207.912
23,138.441,210.748
23,138.914,212.638
23,120.956,217.364
23,119.065,219.727
24,177.194,265.095
24,169.632,267.458
24,133.715,270.767
24,136.078,271.712
24,134.188,274.547
24,150.256,278.801
24,214.056,285.417
25,174.831,299.595
25,168.215,299.595
25,145.058,302.430
25,155.455,303.848
25,151.201,306.683
25,133.243,310.464
25,136.078,313.300
25,138.441,318.026
25,137.024,325.587
26,132.770,309.519
26,126.627,312.354
26,128.517,314.717
26,127.572,318.498
26,124.264,320.388
26,102.052,322.751
26,100.634,323.697
26,84.566,326.060
27,137.496,118.120
27,157.818,119.538
27,177.666,128.044
27,170.577,134.661
27,161.598,139.859
27,140.332,140.804
28,165.852,125.209
28,162.543,128.517
28,141.750,131.825
28,140.804,135.606
28,145.058,138.914
28,134.188,142.222
28,136.078,145.058
28,137.024,156.872
28,145.058,157.818
28,154.509,159.708
28,162.543,164.906
28,160.181,167.269
28,164.434,170.105
28,156.872,172.468
28,150.729,171.995
28,137.496,176.249
29,201.768,172.468
29,133.715,166.324
29,107.723,157.345
29,68.971,142.695
29,65.190,140.332
29,43.923,135.133
29,17.931,119.538
30,117.647,106.305
30,371.428,126.154
30,462.638,128.990
30,471.617,135.606
30,480.124,139.859
31,329.368,128.990
31,202.241,146.475
32,152.619,134.188
32,168.687,135.606
32,241.939,148.838
33,193.262,147.421
33,235.795,157.345
33,249.973,163.016
34,128.044,219.254
34,173.886,215.001
34,193.262,206.022
34,212.638,203.186
35,131.825,219.254
35,146.003,215.001
35,172.940,210.275
36,327.005,304.793
36,366.702,300.067
36,379.935,292.506
37,108.196,1.390
37,106.778,356.305
38,137.969,1.390
38,139.387,354.415
39,169.160,0.918
39,171.995,354.415
40,218.782,3.753
40,217.836,354.888
41,240.993,1.863
41,239.576,356.305
42,216.419,248.082
42,209.802,246.192
42,205.077,240.993
42,190.426,237.685
42,191.371,229.179
42,214.056,216.891
43,465.001,1.390
43,462.165,358.668
44,469.254,291.560
44,472.562,318.971
44,469.254,324.642
44,469.727,354.888
45,325.114,0.918
45,324.169,357.723
46,416.797,1.863
46,415.852,356.778
47,396.475,43.451
47,398.838,112.922
47,404.509,131.353
47,400.256,151.201
47,396.003,353.470
48,496.664,207.912
48,475.398,200.351
48,445.625,198.933
48,399.784,191.844
48,378.517,185.700
48,370.010,179.084
48,367.647,65.663
48,360.559,57.629
48,358.196,38.725
48,366.230,30.218
48,368.593,1.863
49,497.137,191.371
49,474.453,183.337
49,445.625,182.392
49,443.734,179.557
49,411.598,175.303
49,406.872,172.940
49,392.695,171.523
49,391.750,171.050
49,372.846,169.160
49,366.702,163.961
49,353.470,161.126
49,346.854,154.509
49,338.819,152.147
49,328.422,139.859
49,324.169,135.606
50,364.339,147.893
50,356.305,142.695
50,352.997,137.496
50,347.799,132.298
50,339.765,123.319
50,327.005,120.010
50,308.574,114.339
50,301.485,108.668
51,298.649,118.120
51,480.596,126.154
52,302.430,4.698
52,302.430,355.360
52,297.232,358.196
53,357.250,4.226
53,357.250,356.305
54,336.457,1.863
54,335.511,33.054
54,327.477,37.307
54,328.895,64.717
54,341.655,71.806
54,336.929,105.833
54,342.600,115.284
54,342.600,234.377
54,338.819,252.808
54,338.819,334.094
55,371.901,79.368
55,355.360,82.676
55,227.288,92.600
56,308.101,301.485
56,352.525,294.396
57,133.243,42.033
57,134.188,59.519
57,124.736,63.300
57,122.373,78.895
58,123.319,237.213
58,118.593,244.774
58,125.209,249.973
58,129.935,259.897
58,137.496,266.041
58,143.640,267.931
59,82.203,274.547
59,213.583,271.712
60,88.347,276.910
60,126.627,284.472
61,171.523,357.723
61,184.755,355.360
61,192.317,350.634
61,204.604,348.271
61,219.727,339.765
61,236.267,334.094
61,247.610,325.114
62,139.859,334.094
62,274.075,314.245
63,292.978,324.642
63,313.300,333.148
64,196.097,183.810
64,211.220,182.865
64,214.056,181.447
65,218.782,292.978
65,259.897,288.725
66,432.865,147.893
66,446.570,153.564
66,464.528,154.982
66,475.398,158.290
67,180.029,158.763
67,221.617,164.434
67,241.939,172.468
68,108.668,171.050
68,243.356,154.509
