ROI,X,Y
1,0.918,8.481
1,68.515,14.627
1,96.878,17.936
1,171.566,23.135
1,183.856,25.972
1,291.634,33.535
1,406.975,42.516
2,413.120,35.426
2,379.085,39.208
2,348.832,40.626
2,331.814,44.880
2,310.070,45.825
2,278.871,51.498
2,185.747,60.479
2,97.351,71.824
2,42.044,76.551
3,422.574,110.114
3,391.848,112.950
3,365.849,114.841
3,367.740,116.732
3,328.032,120.513
3,317.633,125.240
3,286.907,129.968
3,275.089,133.277
3,222.146,137.531
3,188.111,143.203
3,175.348,145.094
3,123.350,155.494
3,79.388,159.748
4,334.178,2.336
4,338.905,15.099
4,356.868,25.026
4,357.813,44.880
4,395.157,68.043
4,395.157,349.304
5,456.136,119.568
5,435.810,134.695
5,419.265,143.203
5,417.847,155.967
5,426.829,163.530
5,418.792,169.202
5,390.903,179.129
5,375.303,184.802
5,375.303,188.111
5,362.067,202.765
5,349.777,208.910
5,351.668,214.110
5,350.250,221.200
5,340.323,225.455
5,347.413,229.236
5,345.050,235.854
5,341.741,241.527
5,319.996,250.508
5,296.361,269.889
5,295.888,278.871
5,290.688,283.125
5,291.634,285.961
5,285.489,292.579
5,253.817,302.033
5,240.581,324.723
5,241.999,327.560
5,233.018,333.232
5,191.420,349.304
5,187.165,358.758
6,366.322,235.382
6,292.579,233.018
7,93.096,-0.027
7,93.096,98.769
7,80.806,105.859
7,80.806,357.340
8,64.261,357.813
8,64.261,299.197
9,8.481,295.888
9,110.114,302.033
10,94.987,22.663
10,105.387,26.917
10,115.314,28.335
10,132.804,42.989
10,132.804,85.533
10,129.968,100.187
10,129.968,356.868
11,104.914,359.231
11,104.914,144.149
11,118.150,134.222
11,117.677,4.227
12,129.968,2.336
12,132.804,29.753
12,122.404,41.571
12,122.404,354.504
13,189.529,8.954
13,189.529,335.596
14,187.638,35.899
14,179.602,47.716
14,179.602,200.401
15,221.673,3.282
15,221.673,353.559
16,298.725,1.864
16,298.725,353.559
17,268.944,4.700
17,268.944,249.563
17,276.507,255.235
18,287.852,72.297
18,287.852,254.290
18,296.361,259.017
19,356.868,3.282
19,356.868,350.722
20,409.811,1.391
20,409.811,355.922
