ROI,X,Y
1,11.315,-0.027
1,497.610,20.294
2,29.273,5.644
2,236.740,16.986
2,239.576,18.876
2,256.589,21.712
2,326.532,26.438
2,496.664,38.725
3,4.226,38.252
3,186.646,46.759
3,202.714,49.595
3,217.836,51.485
3,230.124,53.375
3,241.939,57.156
3,276.910,59.991
3,288.252,66.608
3,303.375,68.026
3,350.634,73.224
3,359.613,74.642
3,491.939,87.874
4,104.415,50.067
4,122.373,59.046
4,151.201,61.882
4,162.543,64.717
4,213.583,71.806
4,246.664,79.368
5,487.213,79.840
5,496.192,82.676
5,496.664,91.655
5,481.069,95.436
5,472.562,110.559
5,452.714,114.339
5,438.063,114.812
5,433.337,117.647
5,388.914,123.319
5,374.736,125.209
5,369.538,126.627
5,309.992,133.715
5,305.738,134.188
5,274.547,137.496
5,241.939,142.222
5,191.844,146.948
5,164.906,150.256
6,0.918,77.950
6,484.850,94.491
7,54.320,71.334
7,262.733,79.840
8,0.445,236.267
8,9.897,233.432
8,66.608,229.179
8,77.950,225.398
8,99.689,223.508
8,105.833,221.145
8,126.154,219.254
8,132.770,217.836
8,180.029,214.056
8,188.536,209.802
8,190.899,206.967
8,227.288,199.878
8,304.793,193.734
8,313.772,190.426
8,391.277,183.810
8,399.311,182.865
8,443.262,179.557
8,452.241,176.249
8,494.774,172.940
9,10.842,262.733
9,216.419,273.129
9,498.082,283.526
10,77.477,196.097
10,495.247,215.474
11,25.965,152.146
11,422.940,167.269
11,438.536,170.577
11,495.247,171.995
12,134.188,0.445
12,130.407,3.281
12,132.298,18.876
12,130.407,23.602
12,136.078,25.965
12,124.264,32.109
12,136.551,33.526
12,127.099,35.889
12,123.791,38.725
12,102.052,43.451
12,100.634,47.704
12,102.052,64.717
12,96.381,67.553
12,99.689,69.443
12,96.381,120.483
12,91.182,122.373
12,98.744,127.099
12,99.216,142.695
12,94.491,148.366
12,68.026,171.995
12,39.670,183.810
12,7.534,189.008
13,2.336,17.458
13,161.598,37.307
13,171.050,40.615
13,167.269,42.033
13,174.831,45.341
13,192.317,54.320
13,184.283,54.793
13,186.173,97.326
13,171.050,100.162
13,175.303,103.942
13,178.139,109.613
13,191.371,117.647
14,124.736,72.751
14,137.496,82.676
14,148.366,83.621
14,153.092,86.929
14,176.249,90.237
14,191.844,91.655
14,211.693,96.381
14,212.165,99.216
14,222.562,101.107
14,223.508,102.525
14,235.322,107.250
14,239.576,110.086
14,246.192,114.339
14,247.610,116.702
15,305.787,77.436
