 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_CNC105_DIV3_1_BOTH.tif:cell body:1,666.712,20.744,16.306,9.000,3.000,118.000,13830.497,14.000,267581.000,0.000
2,MAX_CNC105_DIV3_1_BOTH.tif:nucleus:1,115.934,44.808,18.952,37.000,9.000,118.000,5194.764,42.000,100504.000,0.000
3,MAX_CNC105_DIV3_1_BOTH.tif:cytoplasm:1,550.778,15.679,9.936,9.000,3.000,105.000,8635.733,13.000,167077.000,0.000
4,MAX_CNC105_DIV3_1_BOTH.tif:dendrite 1:1,2.533,10.268,2.720,7.276,6.659,18.366,26.005,9.533,503.114,10.956
5,MAX_CNC105_DIV3_1_BOTH.tif:dendrite 1 background:1,2.533,6.441,1.260,6.885,3.109,10.460,16.312,6.721,315.591,10.956
6,MAX_CNC105_DIV3_1_BOTH.tif:dendrite 2:1,3.153,9.770,2.310,6.110,5.622,15.620,30.803,9.302,595.944,13.656
7,MAX_CNC105_DIV3_1_BOTH.tif:dendrite 2 background:1,3.153,7.205,1.527,6.300,3.797,10.238,22.715,7.412,439.477,13.656
8,MAX_CNC105_DIV3_1_BOTH.tif:dendrite 3:1,2.481,10.207,2.130,8.416,6.163,16.371,25.323,10.024,489.929,10.703
9,MAX_CNC105_DIV3_1_BOTH.tif:dendrite 3 background:1,2.481,7.410,1.794,7.809,4.010,15.000,18.385,7.512,355.690,10.703
10,MAX_CNC105_DIV3_1_BOTH.tif:AIS:1,10.286,6.995,1.536,7.015,3.490,12.470,71.954,7.023,1392.100,45.244
11,MAX_CNC105_DIV3_1_BOTH.tif:AIS background:1,10.286,8.387,2.441,8.969,3.000,19.171,86.262,8.135,1668.930,45.244
12,MAX_CNC105_DIV3_1_BOTH.tif:axon:1,26.516,12.100,3.690,9.786,4.500,36.342,320.836,11.333,6207.265,116.606
13,MAX_CNC105_DIV3_1_BOTH.tif:axon background:1,26.516,7.175,2.026,7.299,3.000,22.477,190.253,7.068,3680.867,116.606
14,MAX_CNC105_DIV3_1_BOTH.tif:growth cone:1,11.216,14.945,7.929,9.000,5.000,56.000,167.621,12.000,3243.000,0.000
15,MAX_CNC105_DIV3_1_BOTH.tif:growth cone background:1,11.216,7.028,2.303,8.000,3.000,21.000,78.823,7.000,1525.000,0.000
