 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_SLC38A1_Mut2_5_soma.tif:cell body:1,293.635,111.426,26.462,112.000,25.000,218.000,32718.477,113.000,633010.000,0.000
2,MAX_SLC38A1_Mut2_5_soma.tif:nucleus:1,95.311,109.511,17.234,112.000,47.000,166.000,10437.598,110.000,201938.000,0.000
3,MAX_SLC38A1_Mut2_5_soma.tif:cytoplasm:1,198.324,112.346,29.859,129.000,25.000,218.000,22280.879,116.000,431072.000,0.000
4,MAX_SLC38A1_Mut2_5_soma.tif:dendrite 1:1,10.389,56.956,11.024,53.912,32.067,93.859,591.720,55.749,11448.108,45.529
5,MAX_SLC38A1_Mut2_5_soma.tif:dendrite 1 background:1,10.389,26.739,10.349,18.464,7.544,59.793,277.792,25.637,5374.481,45.529
6,MAX_SLC38A1_Mut2_5_soma.tif:dendrite 2:1,5.892,90.211,20.505,91.799,52.173,207.050,531.553,89.539,10284.044,25.760
7,MAX_SLC38A1_Mut2_5_soma.tif:dendrite 2 background:1,5.892,30.635,12.893,19.814,11.610,67.617,180.514,27.788,3492.441,25.760
8,MAX_SLC38A1_Mut2_5_soma.tif:dendrite 3:1,8.890,52.485,10.224,40.958,29.668,83.694,466.606,52.496,9027.502,38.984
9,MAX_SLC38A1_Mut2_5_soma.tif:dendrite 3 background:1,8.890,37.589,12.637,35.720,14.298,86.933,334.169,35.724,6465.229,38.984
10,MAX_SLC38A1_Mut2_5_soma.tif:AIS:1,8.839,40.342,13.089,31.662,20.419,82.313,356.560,36.671,6898.431,38.767
11,MAX_SLC38A1_Mut2_5_soma.tif:AIS background:1,8.839,26.734,9.618,23.601,11.694,58.232,236.287,25.112,4571.495,38.767
