 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_SURF4_WT_3_GC.tif:growth cone:1,3.980,4.169,0.818,4,3,7,16.592,4,321
2,MAX_SURF4_WT_3_GC.tif:growth cone background:1,3.980,3.377,0.795,3,3,7,13.439,3,260
