 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_BCAP31-biotin_WT_1_GC.tif:growth cone:1,4.704,31.132,27.232,21,13,164,146.430,24,2833
2,MAX_BCAP31-biotin_WT_1_GC.tif:growth cone background:1,4.704,24.198,6.964,19,13,57,113.815,22,2202
