 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_BCAP31-biotin_GFP_1_GC.tif:growth cone:1,5.324,17.097,9.281,11,5,53,91.021,14,1761
2,MAX_BCAP31-biotin_GFP_1_GC.tif:growth cone background:1,5.324,4.864,0.981,5,3,9,25.895,5,501
