 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_SLC38A1_Mut2_1_GC.tif:growth cone:1,2.326,46.756,24.373,22,11,110,108.750,43,2104
2,MAX_SLC38A1_Mut2_1_GC.tif:growth cone background:1,2.326,8.489,2.643,9,4,21,19.744,9,382
