 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_ERGIC53_GFP_6_GC.tif:growth cone:1,15.351,8.013,5.170,5,4,40,123.015,6,2380
2,MAX_ERGIC53_GFP_6_GC.tif:growth cone background:1,15.351,4.572,1.439,4,3,12,70.191,4,1358
