 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_SURF4_WT_1_GC.tif:growth cone:1,11.113,6.474,2.487,4,3,13,71.949,6,1392
2,MAX_SURF4_WT_1_GC.tif:growth cone background:1,11.113,3.219,0.496,3,3,6,35.768,3,692
