 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_BCAP31-biotin_Mut2_4_GC.tif:growth cone:1,10.854,20.205,13.317,9,4,69,219.309,16,4243
2,MAX_BCAP31-biotin_Mut2_4_GC.tif:growth cone background:1,10.854,6.757,3.233,5,3,19,73.344,5,1419
